"LokalID"	"predator"	"Lokal"	"Individ"	"n_shoots"	"h_shoot"	"n_fl"	"phen_index"	"most_adv"	"n_eggs"	"n_pred_all"	"n_aborted_all"	"perc_undeveloped"	"n_intact_fruits"	"n_seeds"	"attack"	"date"	"date_julian"	"year"	"apply_to_phen_1ago"	"phen_corr"
"376"	"Göt009a"	1	"Högsjön ö klippstrand"	76	3	26,4	2	1,5	2	0	0	1	NA	1	510	0	"31/07/2010"	212	2010	0,142857143	2,142857143
"377"	"Göt009a"	1	"Högsjön ö klippstrand"	77	3	26	3	1,333333333	2	0	2	0	NA	0	NA	0	"31/07/2010"	212	2010	0,142857143	2,142857143
"378"	"Göt009a"	1	"Högsjön ö klippstrand"	78	5	14,3	3	1,333333333	2	0	2	0	NA	0	NA	0	"31/07/2010"	212	2010	0,142857143	2,142857143
"379"	"Göt009a"	1	"Högsjön ö klippstrand"	79	3	13,1	3	1,666666667	3	0	2	2	NA	0	NA	0	"31/07/2010"	212	2010	0,142857143	3,142857143
"380"	"Göt009a"	1	"Högsjön ö klippstrand"	80	1	18,8	2	1,5	2	0	0	0	NA	0	NA	0	"31/07/2010"	212	2010	0,142857143	2,142857143
"381"	"Göt009a"	1	"Högsjön ö klippstrand"	81	1	10	1	3	3	0	0	1	NA	0	NA	0	"31/07/2010"	212	2010	0,142857143	3,142857143
"382"	"Göt009a"	1	"Högsjön ö klippstrand"	82	1	13,8	1	1	1	0	1	0	NA	0	NA	0	"31/07/2010"	212	2010	0,142857143	1,142857143
"383"	"Göt009a"	1	"Högsjön ö klippstrand"	83	3	9,4	2	1,5	2	0	2	0	NA	0	NA	0	"31/07/2010"	212	2010	0,142857143	2,142857143
"384"	"Göt009a"	1	"Högsjön ö klippstrand"	84	2	17,1	3	1,666666667	3	0	1	1	NA	0	NA	0	"31/07/2010"	212	2010	0,142857143	3,142857143
"385"	"Göt009a"	1	"Högsjön ö klippstrand"	85	1	11,9	4	1,25	2	0	4	0	NA	0	NA	0	"31/07/2010"	212	2010	0,142857143	2,142857143
"386"	"Göt009a"	1	"Högsjön ö klippstrand"	86	1	12,2	2	1,5	2	0	1	0	NA	0	NA	0	"31/07/2010"	212	2010	0,142857143	2,142857143
"387"	"Göt009a"	1	"Högsjön ö klippstrand"	87	3	9,6	1	2	2	0	0	1	NA	0	NA	0	"31/07/2010"	212	2010	0,142857143	2,142857143
"388"	"Göt009a"	1	"Högsjön ö klippstrand"	88	3	13,5	1	1	1	0	1	0	NA	0	NA	0	"31/07/2010"	212	2010	0,142857143	1,142857143
"389"	"Göt009a"	1	"Högsjön ö klippstrand"	89	2	21,1	2	3	4	0	2	0	0	0	0	0	"31/07/2010"	212	2010	0,142857143	4,142857143
"390"	"Göt009a"	1	"Högsjön ö klippstrand"	90	1	12,5	1	3	3	0	1	0	NA	1	NA	0	"31/07/2010"	212	2010	0,142857143	3,142857143
"391"	"Göt009a"	1	"Högsjön ö klippstrand"	91	3	14,9	2	3,5	4	0	2	0	100	0	0	0	"31/07/2010"	212	2010	0,142857143	4,142857143
"392"	"Göt009a"	1	"Högsjön ö klippstrand"	92	2	19,5	2	1,5	2	0	1	1	NA	0	NA	0	"31/07/2010"	212	2010	0,142857143	2,142857143
"393"	"Göt009a"	1	"Högsjön ö klippstrand"	93	1	15	1	2	2	0	1	0	NA	0	NA	0	"31/07/2010"	212	2010	0,142857143	2,142857143
"394"	"Göt009a"	1	"Högsjön ö klippstrand"	94	5	21	2	2	3	0	2	0	100	0	0	0	"31/07/2010"	212	2010	0,142857143	3,142857143
"395"	"Göt009a"	1	"Högsjön ö klippstrand"	95	1	32,6	5	2,8	4	2	3	0	NA	1	300	1	"31/07/2010"	212	2010	0,142857143	4,142857143
"396"	"Göt009a"	1	"Högsjön ö klippstrand"	96	1	21,5	3	1,666666667	2	0	4	0	NA	0	NA	0	"31/07/2010"	212	2010	0,142857143	2,142857143
"397"	"Göt009a"	1	"Högsjön ö klippstrand"	97	1	20,6	3	3	4	0	3	0	NA	0	NA	0	"31/07/2010"	212	2010	0,142857143	4,142857143
"398"	"Göt009a"	1	"Högsjön ö klippstrand"	98	2	25,7	3	2,666666667	4	0	3	0	100	0	0	0	"31/07/2010"	212	2010	0,142857143	4,142857143
"399"	"Göt009a"	1	"Högsjön ö klippstrand"	99	1	13,9	3	2	3	0	1	2	NA	0	NA	0	"31/07/2010"	212	2010	0,142857143	3,142857143
"400"	"Göt009a"	1	"Högsjön ö klippstrand"	100	3	33,2	3	3	5	0	2	0	0	0	100	0	"31/07/2010"	212	2010	0,142857143	5,142857143
"401"	"Göt009b"	1	"Högsjön s strandäng"	1	3	24,4	3	2,666666667	4	3	3	0	NA	0	NA	1	"31/07/2010"	212	2010	0,142857143	4,142857143
"402"	"Göt009b"	1	"Högsjön s strandäng"	2	4	19,3	4	1,5	3	0	3	2	NA	0	NA	0	"31/07/2010"	212	2010	0,142857143	3,142857143
"403"	"Göt009b"	1	"Högsjön s strandäng"	3	3	29	7	2,571428571	4	0	1	0	100	5	500	0	"31/07/2010"	212	2010	0,142857143	4,142857143
"404"	"Göt009b"	1	"Högsjön s strandäng"	4	3	22,7	3	1,333333333	2	0	1	0	NA	2	0	0	"31/07/2010"	212	2010	0,142857143	2,142857143
"405"	"Göt009b"	1	"Högsjön s strandäng"	5	1	14,5	6	1,5	3	0	1	0	NA	3	1425	0	"31/07/2010"	212	2010	0,142857143	3,142857143
"406"	"Göt009b"	1	"Högsjön s strandäng"	6	1	16,5	4	1,5	2	0	0	1	NA	3	1020	0	"31/07/2010"	212	2010	0,142857143	2,142857143
"407"	"Göt009b"	1	"Högsjön s strandäng"	7	2	22,3	4	2,25	3	1	1	0	NA	3	795	1	"31/07/2010"	212	2010	0,142857143	3,142857143
"408"	"Göt009b"	1	"Högsjön s strandäng"	8	3	9,1	2	1,5	2	0	1	0	NA	0	NA	0	"31/07/2010"	212	2010	0,142857143	2,142857143
"409"	"Göt009b"	1	"Högsjön s strandäng"	9	3	20,6	4	2	3	0	1	0	60	2	300	0	"31/07/2010"	212	2010	0,142857143	3,142857143
"410"	"Göt009b"	1	"Högsjön s strandäng"	10	3	21,1	4	1,5	3	0	2	0	NA	2	580	0	"31/07/2010"	212	2010	0,142857143	3,142857143
"411"	"Göt009b"	1	"Högsjön s strandäng"	11	3	17,6	3	1,333333333	2	0	2	0	NA	1	450	0	"31/07/2010"	212	2010	0,142857143	2,142857143
"412"	"Göt009b"	1	"Högsjön s strandäng"	12	3	25,4	4	1,25	2	0	2	0	NA	2	1000	0	"31/07/2010"	212	2010	0,142857143	2,142857143
"413"	"Göt009b"	1	"Högsjön s strandäng"	13	2	12,6	1	2	2	0	1	0	NA	0	NA	0	"31/07/2010"	212	2010	0,142857143	2,142857143
"414"	"Göt009b"	1	"Högsjön s strandäng"	14	2	14,1	2	1,5	2	0	1	0	NA	1	330	0	"31/07/2010"	212	2010	0,142857143	2,142857143
"415"	"Göt009b"	1	"Högsjön s strandäng"	15	2	13	2	1,5	2	0	2	0	NA	0	NA	0	"31/07/2010"	212	2010	0,142857143	2,142857143
"416"	"Göt009b"	1	"Högsjön s strandäng"	16	3	17,2	3	2,333333333	3	0	3	0	20	0	140	0	"31/07/2010"	212	2010	0,142857143	3,142857143
"417"	"Göt009b"	1	"Högsjön s strandäng"	17	2	11,1	1	2	2	0	0	0	NA	1	360	0	"31/07/2010"	212	2010	0,142857143	2,142857143
"418"	"Göt009b"	1	"Högsjön s strandäng"	18	3	10,9	1	2	2	0	0	0	NA	1	350	0	"31/07/2010"	212	2010	0,142857143	2,142857143
"419"	"Göt009b"	1	"Högsjön s strandäng"	19	2	27,3	3	3,333333333	4	0	0	0	NA	0	NA	0	"31/07/2010"	212	2010	0,142857143	4,142857143
"420"	"Göt009b"	1	"Högsjön s strandäng"	20	8	15,2	3	1,333333333	2	0	1	0	NA	2	390	0	"31/07/2010"	212	2010	0,142857143	2,142857143
"421"	"Göt009b"	1	"Högsjön s strandäng"	21	2	15,3	1	3	3	0	1	0	30	0	280	0	"31/07/2010"	212	2010	0,142857143	3,142857143
"422"	"Göt009b"	1	"Högsjön s strandäng"	22	4	15,5	1	2	2	0	0	0	NA	1	390	0	"31/07/2010"	212	2010	0,142857143	2,142857143
"423"	"Göt009b"	1	"Högsjön s strandäng"	23	1	8,3	1	2	2	0	1	0	NA	0	NA	0	"31/07/2010"	212	2010	0,142857143	2,142857143
"424"	"Göt009b"	1	"Högsjön s strandäng"	24	1	12	1	2	2	0	1	0	NA	0	NA	0	"31/07/2010"	212	2010	0,142857143	2,142857143
"425"	"Göt009b"	1	"Högsjön s strandäng"	25	4	14,1	2	2	2	0	0	0	NA	2	50	0	"31/07/2010"	212	2010	0,142857143	2,142857143
"426"	"Göt009b"	1	"Högsjön s strandäng"	26	3	12,9	1	2	2	0	0	0	NA	1	490	0	"31/07/2010"	212	2010	0,142857143	2,142857143
"427"	"Göt009b"	1	"Högsjön s strandäng"	27	3	13,7	1	1	1	0	1	0	NA	0	NA	0	"31/07/2010"	212	2010	0,142857143	1,142857143
"428"	"Göt009b"	1	"Högsjön s strandäng"	28	2	16,6	1	2	2	0	1	0	NA	0	NA	0	"31/07/2010"	212	2010	0,142857143	2,142857143
"429"	"Göt009b"	1	"Högsjön s strandäng"	29	2	10,1	1	1	1	0	1	0	NA	0	NA	0	"31/07/2010"	212	2010	0,142857143	1,142857143
"430"	"Göt009b"	1	"Högsjön s strandäng"	30	3	17,5	3	2,666666667	4	0	1	0	NA	2	980	0	"31/07/2010"	212	2010	0,142857143	4,142857143
"431"	"Göt009b"	1	"Högsjön s strandäng"	31	3	19,9	4	2	3	0	2	0	NA	2	390	0	"31/07/2010"	212	2010	0,142857143	3,142857143
"432"	"Göt009b"	1	"Högsjön s strandäng"	32	2	19,2	4	3,25	5	0	2	0	100	2	860	0	"31/07/2010"	212	2010	0,142857143	5,142857143
"433"	"Göt009b"	1	"Högsjön s strandäng"	33	3	22	4	3	4	0	0	0	NA	4	1860	0	"31/07/2010"	212	2010	0,142857143	4,142857143
"434"	"Göt009b"	1	"Högsjön s strandäng"	34	3	17,2	4	1,25	2	0	1	0	NA	2	410	0	"31/07/2010"	212	2010	0,142857143	2,142857143
"435"	"Göt009b"	1	"Högsjön s strandäng"	35	3	15,6	2	1,5	2	0	1	0	NA	0	NA	0	"31/07/2010"	212	2010	0,142857143	2,142857143
"436"	"Göt009b"	1	"Högsjön s strandäng"	36	4	20	3	2,333333333	3	0	1	0	NA	2	570	0	"31/07/2010"	212	2010	0,142857143	3,142857143
"437"	"Göt009b"	1	"Högsjön s strandäng"	37	2	17,6	3	2,666666667	4	0	2	0	0	1	0	0	"31/07/2010"	212	2010	0,142857143	4,142857143
"438"	"Göt009b"	1	"Högsjön s strandäng"	38	3	22,4	2	1,5	2	0	1	0	NA	1	380	0	"31/07/2010"	212	2010	0,142857143	2,142857143
"439"	"Göt009b"	1	"Högsjön s strandäng"	39	1	19,4	1	1	1	0	0	0	NA	1	0	0	"31/07/2010"	212	2010	0,142857143	1,142857143
"440"	"Göt009b"	1	"Högsjön s strandäng"	40	3	23,5	3	2,333333333	3	0	2	1	NA	1	580	0	"31/07/2010"	212	2010	0,142857143	3,142857143
"441"	"Göt009b"	1	"Högsjön s strandäng"	41	11	15,2	2	2	3	0	1	0	NA	1	NA	0	"31/07/2010"	212	2010	0,142857143	3,142857143
"442"	"Göt009b"	1	"Högsjön s strandäng"	42	1	16,4	1	4	4	0	0	0	NA	1	580	0	"31/07/2010"	212	2010	0,142857143	4,142857143
"443"	"Göt009b"	1	"Högsjön s strandäng"	43	1	23,4	4	2,75	4	0	3	0	NA	1	290	0	"31/07/2010"	212	2010	0,142857143	4,142857143
"444"	"Göt009b"	1	"Högsjön s strandäng"	44	1	19,5	3	2,333333333	3	0	0	0	NA	3	885	0	"31/07/2010"	212	2010	0,142857143	3,142857143
"445"	"Göt009b"	1	"Högsjön s strandäng"	45	2	18,6	3	2,333333333	3	0	2	0	NA	2	450	0	"31/07/2010"	212	2010	0,142857143	3,142857143
"446"	"Göt009b"	1	"Högsjön s strandäng"	46	4	19,2	5	2,6	4	0	0	0	NA	5	1900	0	"31/07/2010"	212	2010	0,142857143	4,142857143
"447"	"Göt009b"	1	"Högsjön s strandäng"	47	2	17,6	3	1,333333333	2	0	0	0	NA	3	870	0	"31/07/2010"	212	2010	0,142857143	2,142857143
"448"	"Göt009b"	1	"Högsjön s strandäng"	48	3	21,6	4	1,25	2	0	2	0	NA	1	400	0	"31/07/2010"	212	2010	0,142857143	2,142857143
"449"	"Göt009b"	1	"Högsjön s strandäng"	49	8	8,8	15	2,133333333	4	0	0	2	NA	8	3800	0	"31/07/2010"	212	2010	0,142857143	4,142857143
"450"	"Göt009b"	1	"Högsjön s strandäng"	50	2	25,8	5	2	3	0	0	0	NA	1	380	0	"31/07/2010"	212	2010	0,142857143	3,142857143
"451"	"Göt009b"	1	"Högsjön s strandäng"	51	2	22,2	7	1,571428571	2	0	4	0	50	3	0	0	"31/07/2010"	212	2010	0,142857143	2,142857143
"452"	"Göt009b"	1	"Högsjön s strandäng"	52	2	25,6	7	1,714285714	3	0	0	1	NA	6	3630	0	"31/07/2010"	212	2010	0,142857143	3,142857143
"453"	"Göt009b"	1	"Högsjön s strandäng"	53	1	18,9	3	1	1	0	1	1	NA	1	0	0	"31/07/2010"	212	2010	0,142857143	1,142857143
"454"	"Göt009b"	1	"Högsjön s strandäng"	54	3	28,1	5	2,6	4	4	1	0	NA	4	1640	1	"31/07/2010"	212	2010	0,142857143	4,142857143
"455"	"Göt009b"	1	"Högsjön s strandäng"	55	1	19,6	2	1,5	2	0	2	0	NA	0	NA	0	"31/07/2010"	212	2010	0,142857143	2,142857143
"456"	"Göt009b"	1	"Högsjön s strandäng"	56	2	27,1	2	1,5	2	0	1	0	NA	1	0	0	"31/07/2010"	212	2010	0,142857143	2,142857143
"457"	"Göt009b"	1	"Högsjön s strandäng"	57	2	14,2	1	3	3	0	1	0	NA	0	NA	0	"31/07/2010"	212	2010	0,142857143	3,142857143
"458"	"Göt009b"	1	"Högsjön s strandäng"	58	1	19,6	2	1,5	2	0	1	0	NA	1	0	0	"31/07/2010"	212	2010	0,142857143	2,142857143
"459"	"Göt009b"	1	"Högsjön s strandäng"	59	2	14,9	1	2	2	0	1	0	70	0	110	0	"31/07/2010"	212	2010	0,142857143	2,142857143
"460"	"Göt009b"	1	"Högsjön s strandäng"	60	1	17,1	2	2	3	0	1	0	NA	1	490	0	"31/07/2010"	212	2010	0,142857143	3,142857143
"461"	"Göt009b"	1	"Högsjön s strandäng"	61	2	23,6	3	3	4	3	2	0	NA	1	220	1	"31/07/2010"	212	2010	0,142857143	4,142857143
"462"	"Göt009b"	1	"Högsjön s strandäng"	62	2	34,7	5	3,8	5	8	4	0	NA	1	660	1	"31/07/2010"	212	2010	0,142857143	5,142857143
"463"	"Göt009b"	1	"Högsjön s strandäng"	63	4	22,5	4	1,5	3	0	3	0	NA	0	NA	0	"31/07/2010"	212	2010	0,142857143	3,142857143
"464"	"Göt009b"	1	"Högsjön s strandäng"	64	2	18,3	2	1,5	2	0	0	1	NA	1	0	0	"31/07/2010"	212	2010	0,142857143	2,142857143
"465"	"Göt009b"	1	"Högsjön s strandäng"	65	2	21,2	5	1,2	2	0	0	2	NA	3	180	0	"31/07/2010"	212	2010	0,142857143	2,142857143
"466"	"Göt009b"	1	"Högsjön s strandäng"	66	1	22	3	1,333333333	2	1	2	1	NA	0	NA	1	"31/07/2010"	212	2010	0,142857143	2,142857143
"467"	"Göt009b"	1	"Högsjön s strandäng"	67	2	19,6	2	1,5	2	3	2	0	NA	0	NA	1	"31/07/2010"	212	2010	0,142857143	2,142857143
"468"	"Göt009b"	1	"Högsjön s strandäng"	68	1	17	3	1,333333333	2	0	1	2	NA	0	NA	0	"31/07/2010"	212	2010	0,142857143	2,142857143
"469"	"Göt009b"	1	"Högsjön s strandäng"	69	2	8,2	1	1	1	0	0	0	NA	1	NA	0	"31/07/2010"	212	2010	0,142857143	1,142857143
"470"	"Göt009b"	1	"Högsjön s strandäng"	70	3	15,6	1	3	3	0	0	0	NA	1	190	0	"31/07/2010"	212	2010	0,142857143	3,142857143
"471"	"Göt009b"	1	"Högsjön s strandäng"	71	2	17,5	7	1,857142857	4	3	1	0	NA	5	1650	1	"31/07/2010"	212	2010	0,142857143	4,142857143
"472"	"Göt009b"	1	"Högsjön s strandäng"	72	3	14,1	1	1	1	0	0	1	NA	0	NA	0	"31/07/2010"	212	2010	0,142857143	1,142857143
"473"	"Göt009b"	1	"Högsjön s strandäng"	73	4	12,6	2	3	4	0	0	0	NA	2	460	0	"31/07/2010"	212	2010	0,142857143	4,142857143
"474"	"Göt009b"	1	"Högsjön s strandäng"	74	2	12	1	2	2	0	1	0	NA	0	NA	0	"31/07/2010"	212	2010	0,142857143	2,142857143
"475"	"Göt009b"	1	"Högsjön s strandäng"	75	2	16,2	2	2	3	0	0	0	NA	2	710	0	"31/07/2010"	212	2010	0,142857143	3,142857143
"476"	"Göt009b"	1	"Högsjön s strandäng"	76	2	17,2	4	1,75	3	0	2	1	NA	1	330	0	"31/07/2010"	212	2010	0,142857143	3,142857143
"477"	"Göt009b"	1	"Högsjön s strandäng"	77	2	15,5	3	2,333333333	3	0	1	0	NA	2	830	0	"31/07/2010"	212	2010	0,142857143	3,142857143
"478"	"Göt009b"	1	"Högsjön s strandäng"	78	5	23,4	5	2	3	0	4	0	NA	1	NA	0	"31/07/2010"	212	2010	0,142857143	3,142857143
"479"	"Göt009b"	1	"Högsjön s strandäng"	79	3	13,1	1	2	2	0	1	0	NA	0	NA	0	"31/07/2010"	212	2010	0,142857143	2,142857143
"480"	"Göt009b"	1	"Högsjön s strandäng"	80	2	12,1	1	1	1	0	1	0	NA	0	NA	0	"31/07/2010"	212	2010	0,142857143	1,142857143
"481"	"Göt009b"	1	"Högsjön s strandäng"	81	1	10,7	1	1	1	0	1	0	NA	0	NA	0	"31/07/2010"	212	2010	0,142857143	1,142857143
"482"	"Göt009b"	1	"Högsjön s strandäng"	82	1	26,4	2	1,5	2	0	1	0	NA	1	0	0	"31/07/2010"	212	2010	0,142857143	2,142857143
"483"	"Göt009b"	1	"Högsjön s strandäng"	83	3	11,5	1	1	1	0	1	0	NA	0	NA	0	"31/07/2010"	212	2010	0,142857143	1,142857143
"484"	"Göt009b"	1	"Högsjön s strandäng"	84	1	18,6	2	1,5	2	0	2	0	NA	0	NA	0	"31/07/2010"	212	2010	0,142857143	2,142857143
"485"	"Göt009b"	1	"Högsjön s strandäng"	85	1	20	6	1,166666667	2	0	1	0	NA	3	405	0	"31/07/2010"	212	2010	0,142857143	2,142857143
"486"	"Göt009b"	1	"Högsjön s strandäng"	86	1	18,6	2	1,5	2	0	1	1	NA	0	NA	0	"31/07/2010"	212	2010	0,142857143	2,142857143
"487"	"Göt009b"	1	"Högsjön s strandäng"	87	3	25,2	3	2,333333333	3	0	1	0	30	2	1030	0	"31/07/2010"	212	2010	0,142857143	3,142857143
"488"	"Göt009b"	1	"Högsjön s strandäng"	88	1	24,6	3	2,666666667	4	1	3	0	NA	0	NA	1	"31/07/2010"	212	2010	0,142857143	4,142857143
"489"	"Göt009b"	1	"Högsjön s strandäng"	89	2	19,4	1	2	2	0	1	0	NA	0	NA	0	"31/07/2010"	212	2010	0,142857143	2,142857143
"490"	"Göt009b"	1	"Högsjön s strandäng"	90	2	24,1	2	1,5	2	0	1	0	NA	2	620	0	"31/07/2010"	212	2010	0,142857143	2,142857143
"491"	"Göt009b"	1	"Högsjön s strandäng"	91	2	23,6	2	1,5	2	0	0	0	NA	2	410	0	"31/07/2010"	212	2010	0,142857143	2,142857143
"492"	"Göt009b"	1	"Högsjön s strandäng"	92	1	24,9	4	2	3	0	1	0	NA	3	1230	0	"31/07/2010"	212	2010	0,142857143	3,142857143
"493"	"Göt009b"	1	"Högsjön s strandäng"	93	3	19,1	3	1,333333333	2	0	0	2	NA	1	75	0	"31/07/2010"	212	2010	0,142857143	2,142857143
"494"	"Göt009b"	1	"Högsjön s strandäng"	94	1	17,4	4	1,5	2	0	0	1	NA	3	180	0	"31/07/2010"	212	2010	0,142857143	2,142857143
"495"	"Göt009b"	1	"Högsjön s strandäng"	95	2	8,9	1	1	1	0	0	0	NA	1	0	0	"31/07/2010"	212	2010	0,142857143	1,142857143
"496"	"Göt009b"	1	"Högsjön s strandäng"	96	2	9,7	2	1,5	2	0	1	0	NA	1	0	0	"31/07/2010"	212	2010	0,142857143	2,142857143
"497"	"Göt009b"	1	"Högsjön s strandäng"	97	2	14,6	2	1	1	0	2	0	NA	0	NA	0	"31/07/2010"	212	2010	0,142857143	1,142857143
"498"	"Göt009b"	1	"Högsjön s strandäng"	98	2	6,4	1	2	2	0	1	0	NA	0	NA	0	"31/07/2010"	212	2010	0,142857143	2,142857143
"499"	"Göt009b"	1	"Högsjön s strandäng"	99	3	24,1	4	2,75	4	0	2	0	100	2	20	0	"31/07/2010"	212	2010	0,142857143	4,142857143
"500"	"Göt009b"	1	"Högsjön s strandäng"	100	2	11,5	1	2	2	0	1	0	NA	0	NA	0	"31/07/2010"	212	2010	0,142857143	2,142857143
"501"	"Göt016"	1	"Orremossen, Vättlefjäll"	1	5	28,5	2	2	3	0	1	0	NA	0	NA	0	"02/08/2010"	214	2010	-0,142857143	2,857142857
"502"	"Göt016"	1	"Orremossen, Vättlefjäll"	2	2	31,4	1	2	2	0	1	0	NA	0	NA	0	"02/08/2010"	214	2010	-0,142857143	1,857142857
"503"	"Göt016"	1	"Orremossen, Vättlefjäll"	3	2	29,9	1	3	3	0	1	0	100	0	0	0	"02/08/2010"	214	2010	-0,142857143	2,857142857
"504"	"Göt016"	1	"Orremossen, Vättlefjäll"	4	2	27,2	1	1	1	0	0	0	NA	0	NA	0	"02/08/2010"	214	2010	-0,142857143	0,857142857
"505"	"Göt016"	1	"Orremossen, Vättlefjäll"	5	2	22,5	1	1	1	0	1	0	NA	0	NA	0	"02/08/2010"	214	2010	-0,142857143	0,857142857
"506"	"Göt016"	1	"Orremossen, Vättlefjäll"	6	1	30	1	3	3	0	0	0	NA	1	730	0	"02/08/2010"	214	2010	-0,142857143	2,857142857
"507"	"Göt016"	1	"Orremossen, Vättlefjäll"	7	3	27,6	1	2	2	0	1	0	NA	0	NA	0	"02/08/2010"	214	2010	-0,142857143	1,857142857
"508"	"Göt016"	1	"Orremossen, Vättlefjäll"	8	2	31,6	1	1	1	0	1	0	NA	0	NA	0	"02/08/2010"	214	2010	-0,142857143	0,857142857
"509"	"Göt016"	1	"Orremossen, Vättlefjäll"	9	2	28,6	1	1	1	0	1	0	NA	0	NA	0	"02/08/2010"	214	2010	-0,142857143	0,857142857
"510"	"Göt016"	1	"Orremossen, Vättlefjäll"	10	2	32,7	2	1,5	2	0	1	0	NA	1	60	0	"02/08/2010"	214	2010	-0,142857143	1,857142857
"511"	"Göt016"	1	"Orremossen, Vättlefjäll"	11	1	19,6	3	1	1	0	2	0	NA	0	NA	0	"02/08/2010"	214	2010	-0,142857143	0,857142857
"512"	"Göt016"	1	"Orremossen, Vättlefjäll"	12	3	25,5	1	2	2	0	1	0	NA	0	NA	0	"02/08/2010"	214	2010	-0,142857143	1,857142857
"513"	"Göt016"	1	"Orremossen, Vättlefjäll"	13	1	29,7	3	2,333333333	4	0	2	0	100	0	0	0	"02/08/2010"	214	2010	-0,142857143	3,857142857
"514"	"Göt016"	1	"Orremossen, Vättlefjäll"	14	2	24,6	1	2	2	0	1	0	NA	0	NA	0	"02/08/2010"	214	2010	-0,142857143	1,857142857
"515"	"Göt016"	1	"Orremossen, Vättlefjäll"	15	2	33,5	3	2,666666667	4	0	3	0	100	0	0	0	"02/08/2010"	214	2010	-0,142857143	3,857142857
"516"	"Göt016"	1	"Orremossen, Vättlefjäll"	16	3	26,2	2	2	3	0	1	0	NA	0	NA	0	"02/08/2010"	214	2010	-0,142857143	2,857142857
"517"	"Göt016"	1	"Orremossen, Vättlefjäll"	17	3	24	1	4	4	0	1	0	NA	0	NA	0	"02/08/2010"	214	2010	-0,142857143	3,857142857
"518"	"Göt016"	1	"Orremossen, Vättlefjäll"	18	2	34,5	2	2,5	3	0	1	0	NA	1	290	0	"02/08/2010"	214	2010	-0,142857143	2,857142857
"519"	"Göt016"	1	"Orremossen, Vättlefjäll"	19	2	27,7	1	3	3	0	1	0	100	0	0	0	"02/08/2010"	214	2010	-0,142857143	2,857142857
"520"	"Göt016"	1	"Orremossen, Vättlefjäll"	20	1	30,1	4	1,75	3	0	2	1	NA	1	160	0	"02/08/2010"	214	2010	-0,142857143	2,857142857
"521"	"Göt016"	1	"Orremossen, Vättlefjäll"	21	2	29	1	3	3	0	0	0	NA	1	NA	0	"02/08/2010"	214	2010	-0,142857143	2,857142857
"522"	"Göt016"	1	"Orremossen, Vättlefjäll"	22	2	21,2	2	1,5	2	0	2	0	0	0	0	0	"02/08/2010"	214	2010	-0,142857143	1,857142857
"523"	"Göt016"	1	"Orremossen, Vättlefjäll"	23	3	15,7	1	4	4	0	1	0	NA	0	NA	0	"02/08/2010"	214	2010	-0,142857143	3,857142857
"524"	"Göt016"	1	"Orremossen, Vättlefjäll"	24	2	11,5	1	4	4	0	0	0	NA	0	NA	0	"02/08/2010"	214	2010	-0,142857143	3,857142857
"525"	"Göt016"	1	"Orremossen, Vättlefjäll"	25	2	15	2	3	4	0	1	0	NA	1	100	0	"02/08/2010"	214	2010	-0,142857143	3,857142857
"526"	"Göt016"	1	"Orremossen, Vättlefjäll"	26	3	17,5	2	2	3	0	1	0	NA	0	NA	0	"02/08/2010"	214	2010	-0,142857143	2,857142857
"527"	"Göt016"	1	"Orremossen, Vättlefjäll"	27	2	17	3	2	4	0	0	0	NA	0	NA	0	"02/08/2010"	214	2010	-0,142857143	3,857142857
"528"	"Göt016"	1	"Orremossen, Vättlefjäll"	28	2	13,1	1	2	2	0	1	0	NA	0	NA	0	"02/08/2010"	214	2010	-0,142857143	1,857142857
"529"	"Göt016"	1	"Orremossen, Vättlefjäll"	29	8	23,3	3	3	4	0	3	0	60	0	220	0	"02/08/2010"	214	2010	-0,142857143	3,857142857
"530"	"Göt016"	1	"Orremossen, Vättlefjäll"	30	5	24,3	3	1,666666667	3	0	3	1	NA	0	NA	0	"02/08/2010"	214	2010	-0,142857143	2,857142857
"531"	"Göt016"	1	"Orremossen, Vättlefjäll"	31	2	16,2	1	2	2	0	1	0	NA	0	NA	0	"02/08/2010"	214	2010	-0,142857143	1,857142857
"532"	"Göt016"	1	"Orremossen, Vättlefjäll"	32	1	16,5	1	1	1	0	1	0	NA	0	NA	0	"02/08/2010"	214	2010	-0,142857143	0,857142857
"533"	"Göt016"	1	"Orremossen, Vättlefjäll"	33	1	28	3	1,333333333	2	0	0	0	NA	3	10	0	"02/08/2010"	214	2010	-0,142857143	1,857142857
"534"	"Göt016"	1	"Orremossen, Vättlefjäll"	34	1	22,2	1	2	2	0	1	0	NA	0	NA	0	"02/08/2010"	214	2010	-0,142857143	1,857142857
"535"	"Göt016"	1	"Orremossen, Vättlefjäll"	35	3	14,8	1	1	1	0	2	0	NA	0	NA	0	"02/08/2010"	214	2010	-0,142857143	0,857142857
"536"	"Göt016"	1	"Orremossen, Vättlefjäll"	36	2	19,6	1	1	1	0	3	0	NA	0	NA	0	"02/08/2010"	214	2010	-0,142857143	0,857142857
"537"	"Göt016"	1	"Orremossen, Vättlefjäll"	37	3	27,5	2	1	1	0	2	0	NA	0	NA	0	"02/08/2010"	214	2010	-0,142857143	0,857142857
"538"	"Göt016"	1	"Orremossen, Vättlefjäll"	38	2	26,7	3	1	1	0	3	0	NA	0	NA	0	"02/08/2010"	214	2010	-0,142857143	0,857142857
