"LokalID"	"Predator"	"Lokal"	"Individ"	"n_shoots"	"h_shoot"	"n_fl"	"phen_index"	"most_adv"	"n_eggs"	"n_pred_all"	"n_aborted_all"	"perc_undeveloped"	"n_intact_fruits"	"n_seeds"	"attack"	"date"	"date_julian"	"year"	"apply_to_phen_1ago"	"phen_corr"
"798"	"Her004"	1	"Remmene skjutfält, V vägen (dike)"	98	1	22,5	1	3	3	0	0	1	NA	0	NA	0	"27/07/2011"	208	2011	0,714285714	3,714285714
"799"	"Her004"	1	"Remmene skjutfält, V vägen (dike)"	99	2	20,2	3	2,333333333	4	9	2	1	NA	0	NA	1	"27/07/2011"	208	2011	0,714285714	4,714285714
"800"	"Her004"	1	"Remmene skjutfält, V vägen (dike)"	100	1	12,2	1	4	4	0	1	0	NA	0	NA	0	"27/07/2011"	208	2011	0,714285714	4,714285714
"801"	"Her005"	1	"Remmene, vid vallen"	1	2	13	1	2	2	1	1	0	NA	0	NA	1	"27/07/2011"	208	2011	0,714285714	2,714285714
"802"	"Her005"	1	"Remmene, vid vallen"	2	6	16,1	3	2,666666667	5	1	1	2	NA	0	NA	1	"27/07/2011"	208	2011	0,714285714	5,714285714
"803"	"Her005"	1	"Remmene, vid vallen"	3	1	15,2	1	1	1	0	1	0	NA	0	NA	0	"27/07/2011"	208	2011	0,714285714	1,714285714
"804"	"Her005"	1	"Remmene, vid vallen"	4	2	18,7	2	3	4	7	1	1	NA	0	NA	1	"27/07/2011"	208	2011	0,714285714	4,714285714
"805"	"Her005"	1	"Remmene, vid vallen"	5	3	21,5	3	2,666666667	4	6	2	1	NA	0	NA	1	"27/07/2011"	208	2011	0,714285714	4,714285714
"806"	"Her005"	1	"Remmene, vid vallen"	6	2	26,5	2	3	4	5	2	0	NA	0	NA	1	"27/07/2011"	208	2011	0,714285714	4,714285714
"807"	"Her005"	1	"Remmene, vid vallen"	7	1	18,2	1	2	2	8	0	0	NA	1	NA	1	"27/07/2011"	208	2011	0,714285714	2,714285714
"808"	"Her005"	1	"Remmene, vid vallen"	8	1	20,1	2	2,5	4	0	0	0	NA	2	0	0	"27/07/2011"	208	2011	0,714285714	4,714285714
"809"	"Her005"	1	"Remmene, vid vallen"	9	2	26,2	2	3,5	4	0	2	0	0	0	0	0	"27/07/2011"	208	2011	0,714285714	4,714285714
"810"	"Her005"	1	"Remmene, vid vallen"	10	2	18,3	1	3	3	0	0	0	NA	1	210	0	"27/07/2011"	208	2011	0,714285714	3,714285714
"811"	"Her005"	1	"Remmene, vid vallen"	11	1	22	3	3	5	0	3	1	NA	0	NA	0	"27/07/2011"	208	2011	0,714285714	5,714285714
"812"	"Her005"	1	"Remmene, vid vallen"	12	2	14,5	2	3	4	3	2	0	NA	0	NA	1	"27/07/2011"	208	2011	0,714285714	4,714285714
"813"	"Her005"	1	"Remmene, vid vallen"	13	3	20	2	4	5	2	2	0	20	0	200	1	"27/07/2011"	208	2011	0,714285714	5,714285714
"814"	"Her005"	1	"Remmene, vid vallen"	14	1	28,6	7	3,857142857	5	21	6	1	NA	0	NA	1	"27/07/2011"	208	2011	0,714285714	5,714285714
"815"	"Her005"	1	"Remmene, vid vallen"	15	1	15,5	1	3	3	0	1	0	0	0	0	0	"27/07/2011"	208	2011	0,714285714	3,714285714
"816"	"Her005"	1	"Remmene, vid vallen"	16	1	24	2	1,5	2	0	1	1	NA	0	NA	0	"27/07/2011"	208	2011	0,714285714	2,714285714
"817"	"Her005"	1	"Remmene, vid vallen"	17	2	20	5	2	4	3	3	2	NA	0	NA	1	"27/07/2011"	208	2011	0,714285714	4,714285714
"818"	"Her005"	1	"Remmene, vid vallen"	18	3	20,6	4	3,25	5	9	2	0	NA	2	NA	1	"27/07/2011"	208	2011	0,714285714	5,714285714
"819"	"Her005"	1	"Remmene, vid vallen"	19	3	16,1	3	4	5	0	0	0	NA	3	1560	0	"27/07/2011"	208	2011	0,714285714	5,714285714
"820"	"Her005"	1	"Remmene, vid vallen"	20	1	17,8	1	4	4	0	0	0	NA	1	520	0	"27/07/2011"	208	2011	0,714285714	4,714285714
"821"	"Her005"	1	"Remmene, vid vallen"	21	3	20	3	2,666666667	5	0	0	1	NA	2	NA	0	"27/07/2011"	208	2011	0,714285714	5,714285714
"822"	"Her005"	1	"Remmene, vid vallen"	22	2	18,5	2	3	4	4	1	1	NA	0	NA	1	"27/07/2011"	208	2011	0,714285714	4,714285714
"823"	"Her005"	1	"Remmene, vid vallen"	23	2	10,6	1	3	3	0	0	0	NA	1	380	0	"27/07/2011"	208	2011	0,714285714	3,714285714
"824"	"Her005"	1	"Remmene, vid vallen"	24	4	13,2	1	3	3	0	0	0	NA	1	NA	0	"27/07/2011"	208	2011	0,714285714	3,714285714
"825"	"Her005"	1	"Remmene, vid vallen"	25	2	13,6	1	3	3	0	0	0	NA	1	NA	0	"27/07/2011"	208	2011	0,714285714	3,714285714
"826"	"Her005"	1	"Remmene, vid vallen"	26	5	14,6	1	4	4	1	1	0	NA	0	NA	1	"27/07/2011"	208	2011	0,714285714	4,714285714
"827"	"Her005"	1	"Remmene, vid vallen"	27	1	14,3	1	2	2	0	1	0	NA	0	NA	0	"27/07/2011"	208	2011	0,714285714	2,714285714
"828"	"Her005"	1	"Remmene, vid vallen"	28	3	12,5	1	2	2	0	0	0	NA	1	NA	0	"27/07/2011"	208	2011	0,714285714	2,714285714
"829"	"Her005"	1	"Remmene, vid vallen"	29	7	14,7	1	4	4	0	1	0	NA	0	NA	0	"27/07/2011"	208	2011	0,714285714	4,714285714
"830"	"Her005"	1	"Remmene, vid vallen"	30	4	13	1	4	4	0	1	0	NA	0	NA	0	"27/07/2011"	208	2011	0,714285714	4,714285714
"831"	"Her005"	1	"Remmene, vid vallen"	31	4	23	3	2,666666667	5	0	1	1	NA	1	0	0	"27/07/2011"	208	2011	0,714285714	5,714285714
"832"	"Her005"	1	"Remmene, vid vallen"	32	3	16,2	2	2,5	3	0	1	0	0	0	NA	0	"27/07/2011"	208	2011	0,714285714	3,714285714
"833"	"Her005"	1	"Remmene, vid vallen"	33	1	12,7	1	4	4	0	0	0	NA	1	NA	0	"27/07/2011"	208	2011	0,714285714	4,714285714
"834"	"Her005"	1	"Remmene, vid vallen"	34	3	17	1	4	4	0	1	0	NA	0	NA	0	"27/07/2011"	208	2011	0,714285714	4,714285714
"835"	"Her005"	1	"Remmene, vid vallen"	35	3	16,6	1	3	3	0	1	0	NA	0	NA	0	"27/07/2011"	208	2011	0,714285714	3,714285714
"836"	"Her005"	1	"Remmene, vid vallen"	36	3	19	1	2	2	0	1	0	NA	0	NA	0	"27/07/2011"	208	2011	0,714285714	2,714285714
"837"	"Her005"	1	"Remmene, vid vallen"	37	4	20,5	2	3	4	0	2	0	100	0	0	0	"27/07/2011"	208	2011	0,714285714	4,714285714
"838"	"Her005"	1	"Remmene, vid vallen"	38	5	15,6	1	3	3	0	0	0	NA	1	NA	0	"27/07/2011"	208	2011	0,714285714	3,714285714
"839"	"Her005"	1	"Remmene, vid vallen"	39	4	16,5	2	2	3	0	1	0	NA	1	NA	0	"27/07/2011"	208	2011	0,714285714	3,714285714
"840"	"Her005"	1	"Remmene, vid vallen"	40	6	11,1	1	3	3	0	1	0	100	0	0	0	"27/07/2011"	208	2011	0,714285714	3,714285714
"841"	"Her005"	1	"Remmene, vid vallen"	41	3	11,7	1	1	1	0	0	1	NA	0	NA	0	"27/07/2011"	208	2011	0,714285714	1,714285714
"842"	"Her005"	1	"Remmene, vid vallen"	42	3	14,8	1	2	2	0	0	0	NA	1	NA	0	"27/07/2011"	208	2011	0,714285714	2,714285714
"843"	"Her005"	1	"Remmene, vid vallen"	43	4	9	1	2	2	0	0	0	NA	1	NA	0	"27/07/2011"	208	2011	0,714285714	2,714285714
"844"	"Her005"	1	"Remmene, vid vallen"	44	2	20,2	1	3	3	0	1	0	NA	0	NA	0	"27/07/2011"	208	2011	0,714285714	3,714285714
"845"	"Her005"	1	"Remmene, vid vallen"	45	1	13,7	1	4	4	0	0	0	NA	1	NA	0	"27/07/2011"	208	2011	0,714285714	4,714285714
"846"	"Her005"	1	"Remmene, vid vallen"	46	4	18,9	2	2	3	0	1	1	0	0	0	0	"27/07/2011"	208	2011	0,714285714	3,714285714
"847"	"Her005"	1	"Remmene, vid vallen"	47	2	14,5	2	2	3	0	1	1	NA	0	NA	0	"27/07/2011"	208	2011	0,714285714	3,714285714
"848"	"Her005"	1	"Remmene, vid vallen"	48	2	16,2	1	3	3	0	1	0	0	0	0	0	"27/07/2011"	208	2011	0,714285714	3,714285714
"849"	"Her005"	1	"Remmene, vid vallen"	49	4	13,7	3	2,333333333	5	0	0	2	NA	1	NA	0	"27/07/2011"	208	2011	0,714285714	5,714285714
"850"	"Her005"	1	"Remmene, vid vallen"	50	2	17,3	2	2,5	4	0	1	1	NA	0	NA	0	"27/07/2011"	208	2011	0,714285714	4,714285714
"851"	"Her005"	1	"Remmene, vid vallen"	51	1	18,2	2	1,5	2	0	1	1	0	0	180	0	"27/07/2011"	208	2011	0,714285714	2,714285714
"852"	"Her005"	1	"Remmene, vid vallen"	52	3	20,3	4	2,25	5	0	1	2	NA	1	NA	0	"27/07/2011"	208	2011	0,714285714	5,714285714
"853"	"Her005"	1	"Remmene, vid vallen"	53	2	17,6	1	4	4	0	1	0	NA	0	NA	0	"27/07/2011"	208	2011	0,714285714	4,714285714
"854"	"Her005"	1	"Remmene, vid vallen"	54	4	18,5	1	5	5	0	1	0	NA	0	NA	0	"27/07/2011"	208	2011	0,714285714	5,714285714
"855"	"Her005"	1	"Remmene, vid vallen"	55	3	23,4	5	2,2	5	7	2	3	NA	0	NA	1	"27/07/2011"	208	2011	0,714285714	5,714285714
"856"	"Her005"	1	"Remmene, vid vallen"	56	3	13,3	1	2	2	0	1	0	NA	0	NA	0	"27/07/2011"	208	2011	0,714285714	2,714285714
"857"	"Her005"	1	"Remmene, vid vallen"	57	2	15	1	4	4	0	1	0	NA	0	NA	0	"27/07/2011"	208	2011	0,714285714	4,714285714
"858"	"Her005"	1	"Remmene, vid vallen"	58	3	16,5	1	2	2	0	0	0	NA	1	NA	0	"27/07/2011"	208	2011	0,714285714	2,714285714
"859"	"Her005"	1	"Remmene, vid vallen"	59	3	18,7	3	4	5	11	3	0	NA	0	NA	1	"27/07/2011"	208	2011	0,714285714	5,714285714
"860"	"Her005"	1	"Remmene, vid vallen"	60	3	21,1	1	4	4	0	1	0	NA	0	NA	0	"27/07/2011"	208	2011	0,714285714	4,714285714
"861"	"Her005"	1	"Remmene, vid vallen"	61	2	11	1	2	2	0	1	0	NA	0	NA	0	"27/07/2011"	208	2011	0,714285714	2,714285714
"862"	"Her005"	1	"Remmene, vid vallen"	62	1	15,5	1	4	4	0	0	0	NA	1	NA	0	"27/07/2011"	208	2011	0,714285714	4,714285714
"863"	"Her005"	1	"Remmene, vid vallen"	63	2	13,2	1	2	2	0	0	0	NA	1	NA	0	"27/07/2011"	208	2011	0,714285714	2,714285714
"864"	"Her005"	1	"Remmene, vid vallen"	64	1	18,8	1	4	4	0	1	0	NA	0	NA	0	"27/07/2011"	208	2011	0,714285714	4,714285714
"865"	"Her005"	1	"Remmene, vid vallen"	65	1	17	2	3	4	0	1	0	NA	1	NA	0	"27/07/2011"	208	2011	0,714285714	4,714285714
"866"	"Her005"	1	"Remmene, vid vallen"	66	2	31,3	5	3,8	5	7	5	0	NA	0	NA	1	"27/07/2011"	208	2011	0,714285714	5,714285714
"867"	"Her005"	1	"Remmene, vid vallen"	67	2	25	2	4	5	0	1	0	NA	1	NA	0	"27/07/2011"	208	2011	0,714285714	5,714285714
"868"	"Her005"	1	"Remmene, vid vallen"	68	2	32,1	4	3,25	5	19	3	1	NA	0	NA	1	"27/07/2011"	208	2011	0,714285714	5,714285714
"869"	"Her005"	1	"Remmene, vid vallen"	69	2	27,5	2	1,5	2	3	2	0	NA	0	NA	1	"27/07/2011"	208	2011	0,714285714	2,714285714
"870"	"Her005"	1	"Remmene, vid vallen"	70	7	35,5	4	3,25	5	9	4	0	NA	0	NA	1	"27/07/2011"	208	2011	0,714285714	5,714285714
"871"	"Her005"	1	"Remmene, vid vallen"	71	3	26,7	2	3,5	4	7	2	0	NA	0	NA	1	"27/07/2011"	208	2011	0,714285714	4,714285714
"872"	"Her005"	1	"Remmene, vid vallen"	72	1	24,3	1	1	1	0	0	0	NA	0	NA	0	"27/07/2011"	208	2011	0,714285714	1,714285714
"873"	"Her005"	1	"Remmene, vid vallen"	73	1	32,5	4	1,75	3	0	2	2	NA	0	NA	0	"27/07/2011"	208	2011	0,714285714	3,714285714
"874"	"Her005"	1	"Remmene, vid vallen"	74	4	37,2	3	1,333333333	2	2	3	0	NA	0	NA	1	"27/07/2011"	208	2011	0,714285714	2,714285714
"875"	"Her005"	1	"Remmene, vid vallen"	75	3	27,8	2	1	1	0	1	1	NA	0	NA	0	"27/07/2011"	208	2011	0,714285714	1,714285714
"876"	"Her005"	1	"Remmene, vid vallen"	76	1	22,1	1	1	1	0	1	0	NA	0	NA	0	"27/07/2011"	208	2011	0,714285714	1,714285714
"877"	"Her005"	1	"Remmene, vid vallen"	77	1	30	2	2,5	3	0	1	0	NA	1	NA	0	"27/07/2011"	208	2011	0,714285714	3,714285714
"878"	"Her005"	1	"Remmene, vid vallen"	78	2	25	1	4	4	0	1	0	NA	0	NA	0	"27/07/2011"	208	2011	0,714285714	4,714285714
"879"	"Her005"	1	"Remmene, vid vallen"	79	2	26,5	3	2	4	1	1	2	NA	0	NA	1	"27/07/2011"	208	2011	0,714285714	4,714285714
"880"	"Her005"	1	"Remmene, vid vallen"	80	2	18,3	2	2,5	4	0	1	1	NA	0	NA	0	"27/07/2011"	208	2011	0,714285714	4,714285714
"881"	"Her005"	1	"Remmene, vid vallen"	81	2	31,1	3	2,333333333	3	0	3	0	NA	0	NA	0	"27/07/2011"	208	2011	0,714285714	3,714285714
"882"	"Her005"	1	"Remmene, vid vallen"	82	1	29,8	3	1,333333333	2	1	2	1	NA	0	NA	1	"27/07/2011"	208	2011	0,714285714	2,714285714
"883"	"Her005"	1	"Remmene, vid vallen"	83	2	19	1	1	1	0	1	0	NA	0	NA	0	"27/07/2011"	208	2011	0,714285714	1,714285714
"884"	"Her005"	1	"Remmene, vid vallen"	84	4	30,5	2	2	2	5	1	0	NA	1	NA	1	"27/07/2011"	208	2011	0,714285714	2,714285714
"885"	"Her005"	1	"Remmene, vid vallen"	85	1	31,7	3	2,666666667	4	8	3	0	NA	0	NA	1	"27/07/2011"	208	2011	0,714285714	4,714285714
"886"	"Her005"	1	"Remmene, vid vallen"	86	2	24,8	2	1,5	2	1	2	0	NA	0	NA	1	"27/07/2011"	208	2011	0,714285714	2,714285714
"887"	"Her005"	1	"Remmene, vid vallen"	87	2	19	1	1	1	0	0	0	NA	1	NA	0	"27/07/2011"	208	2011	0,714285714	1,714285714
"888"	"Her005"	1	"Remmene, vid vallen"	88	3	16,6	1	1	1	0	1	0	NA	0	NA	0	"27/07/2011"	208	2011	0,714285714	1,714285714
"889"	"Her005"	1	"Remmene, vid vallen"	89	2	26,3	7	2,571428571	5	10	5	2	100	0	0	1	"27/07/2011"	208	2011	0,714285714	5,714285714
"890"	"Her005"	1	"Remmene, vid vallen"	90	6	20,7	3	2,333333333	4	1	1	1	NA	1	NA	1	"27/07/2011"	208	2011	0,714285714	4,714285714
"891"	"Her005"	1	"Remmene, vid vallen"	91	2	21,3	2	1,5	2	1	1	1	NA	0	NA	1	"27/07/2011"	208	2011	0,714285714	2,714285714
"892"	"Her005"	1	"Remmene, vid vallen"	92	2	15	1	1	1	0	0	0	NA	1	NA	0	"27/07/2011"	208	2011	0,714285714	1,714285714
"893"	"Her005"	1	"Remmene, vid vallen"	93	1	23,5	1	1	1	0	1	0	NA	0	NA	0	"27/07/2011"	208	2011	0,714285714	1,714285714
"894"	"Her005"	1	"Remmene, vid vallen"	94	1	21	2	1,5	2	0	1	1	NA	0	NA	0	"27/07/2011"	208	2011	0,714285714	2,714285714
"895"	"Her005"	1	"Remmene, vid vallen"	95	4	17	1	1	1	0	1	0	NA	0	NA	0	"27/07/2011"	208	2011	0,714285714	1,714285714
"896"	"Her005"	1	"Remmene, vid vallen"	96	11	27,5	7	2,714285714	5	6	6	0	NA	1	NA	1	"27/07/2011"	208	2011	0,714285714	5,714285714
"897"	"Her005"	1	"Remmene, vid vallen"	97	1	23	3	2,333333333	4	0	1	0	NA	2	NA	0	"27/07/2011"	208	2011	0,714285714	4,714285714
"898"	"Her005"	1	"Remmene, vid vallen"	98	2	27	4	2	3	2	2	1	NA	1	NA	1	"27/07/2011"	208	2011	0,714285714	3,714285714
"899"	"Her005"	1	"Remmene, vid vallen"	99	3	25	1	2	2	0	1	0	NA	0	NA	0	"27/07/2011"	208	2011	0,714285714	2,714285714
"900"	"Her005"	1	"Remmene, vid vallen"	100	1	34	3	3	5	0	3	0	NA	0	NA	0	"27/07/2011"	208	2011	0,714285714	5,714285714
"901"	"Ler010"	1	"Vite mosse NO"	1	2	21,1	1	4	4	0	0	0	NA	1	610	0	"24/07/2011"	205	2011	1,142857143	5,142857143
"902"	"Ler010"	1	"Vite mosse NO"	2	1	25,1	4	3	5	2	4	0	NA	0	NA	1	"24/07/2011"	205	2011	1,142857143	6,142857143
"903"	"Ler010"	1	"Vite mosse NO"	3	2	29,1	3	2,666666667	4	9	2	0	NA	1	NA	1	"24/07/2011"	205	2011	1,142857143	5,142857143
"904"	"Ler010"	1	"Vite mosse NO"	4	3	30,5	2	4	5	7	2	0	NA	0	NA	1	"24/07/2011"	205	2011	1,142857143	6,142857143
"905"	"Ler010"	1	"Vite mosse NO"	5	1	19	1	2	2	0	1	0	0	0	0	0	"24/07/2011"	205	2011	1,142857143	3,142857143
"906"	"Ler010"	1	"Vite mosse NO"	6	1	27	2	2,5	4	0	0	1	NA	1	180	0	"24/07/2011"	205	2011	1,142857143	5,142857143
"907"	"Ler010"	1	"Vite mosse NO"	7	1	30	3	3,333333333	5	24	3	0	NA	0	NA	1	"24/07/2011"	205	2011	1,142857143	6,142857143
"908"	"Ler010"	1	"Vite mosse NO"	8	2	24,1	4	2,25	3	12	4	0	NA	0	NA	1	"24/07/2011"	205	2011	1,142857143	4,142857143
"909"	"Ler010"	1	"Vite mosse NO"	9	1	32	3	2,666666667	4	15	3	0	NA	0	NA	1	"24/07/2011"	205	2011	1,142857143	5,142857143
"910"	"Ler010"	1	"Vite mosse NO"	10	3	23	4	4,25	5	13	4	0	0	0	1400	1	"24/07/2011"	205	2011	1,142857143	6,142857143
"911"	"Ler010"	1	"Vite mosse NO"	11	2	23	4	3	5	8	4	0	0	0	0	1	"24/07/2011"	205	2011	1,142857143	6,142857143
"912"	"Ler010"	1	"Vite mosse NO"	12	2	27,1	3	3,666666667	5	18	3	0	NA	0	NA	1	"24/07/2011"	205	2011	1,142857143	6,142857143
"913"	"Ler010"	1	"Vite mosse NO"	13	1	26,2	1	4	4	13	1	1	NA	0	NA	1	"24/07/2011"	205	2011	1,142857143	5,142857143
"914"	"Ler010"	1	"Vite mosse NO"	14	2	18,3	1	2	2	0	1	0	NA	0	NA	0	"24/07/2011"	205	2011	1,142857143	3,142857143
"915"	"Ler010"	1	"Vite mosse NO"	15	2	19	1	5	5	0	0	0	NA	1	230	0	"24/07/2011"	205	2011	1,142857143	6,142857143
"916"	"Ler010"	1	"Vite mosse NO"	16	1	12,1	2	3	4	0	0	0	NA	2	740	0	"24/07/2011"	205	2011	1,142857143	5,142857143
"917"	"Ler010"	1	"Vite mosse NO"	17	1	20	1	4	4	0	0	0	NA	1	420	0	"24/07/2011"	205	2011	1,142857143	5,142857143
"918"	"Ler010"	1	"Vite mosse NO"	18	3	25,1	6	2,333333333	4	8	5	0	NA	1	NA	1	"24/07/2011"	205	2011	1,142857143	5,142857143
"919"	"Ler010"	1	"Vite mosse NO"	19	2	23,2	2	2	3	5	1	1	NA	1	NA	1	"24/07/2011"	205	2011	1,142857143	4,142857143
"920"	"Ler010"	1	"Vite mosse NO"	20	2	28,1	2	3	4	9	2	0	NA	0	NA	1	"24/07/2011"	205	2011	1,142857143	5,142857143
"921"	"Ler010"	1	"Vite mosse NO"	21	2	21,5	2	2,5	3	0	1	0	NA	1	NA	0	"24/07/2011"	205	2011	1,142857143	4,142857143
"922"	"Ler010"	1	"Vite mosse NO"	22	2	22	2	2,5	4	0	0	2	NA	1	NA	0	"24/07/2011"	205	2011	1,142857143	5,142857143
"923"	"Ler010"	1	"Vite mosse NO"	23	2	22,2	1	2	2	0	0	0	NA	1	NA	0	"24/07/2011"	205	2011	1,142857143	3,142857143
"924"	"Ler010"	1	"Vite mosse NO"	24	2	26,6	2	3	4	8	2	1	NA	0	NA	1	"24/07/2011"	205	2011	1,142857143	5,142857143
"925"	"Ler010"	1	"Vite mosse NO"	25	3	30	3	2,666666667	4	0	3	0	0	0	1320	0	"24/07/2011"	205	2011	1,142857143	5,142857143
"926"	"Ler010"	1	"Vite mosse NO"	26	1	20,1	3	2	3	0	2	0	0	1	0	0	"24/07/2011"	205	2011	1,142857143	4,142857143
"927"	"Ler010"	1	"Vite mosse NO"	27	1	21,5	3	2,333333333	4	0	1	0	NA	2	NA	0	"24/07/2011"	205	2011	1,142857143	5,142857143
"928"	"Ler010"	1	"Vite mosse NO"	28	1	23,6	4	2,5	4	4	4	0	0	0	0	1	"24/07/2011"	205	2011	1,142857143	5,142857143
"929"	"Ler010"	1	"Vite mosse NO"	29	1	25,3	6	1,666666667	3	2	3	0	NA	3	NA	1	"24/07/2011"	205	2011	1,142857143	4,142857143
"930"	"Ler010"	1	"Vite mosse NO"	30	1	28	2	2	3	0	1	0	NA	1	NA	0	"24/07/2011"	205	2011	1,142857143	4,142857143
"931"	"Ler010"	1	"Vite mosse NO"	31	2	22,2	2	2,5	3	4	1	0	NA	1	NA	1	"24/07/2011"	205	2011	1,142857143	4,142857143
"932"	"Ler010"	1	"Vite mosse NO"	32	3	24,1	3	4	5	15	1	1	NA	1	NA	1	"24/07/2011"	205	2011	1,142857143	6,142857143
"933"	"Ler010"	1	"Vite mosse NO"	33	1	23	5	3,4	5	8	3	1	0	1	1290	1	"24/07/2011"	205	2011	1,142857143	6,142857143
"934"	"Ler010"	1	"Vite mosse NO"	34	1	20,1	1	3	3	1	1	0	NA	0	NA	1	"24/07/2011"	205	2011	1,142857143	4,142857143
"935"	"Ler010"	1	"Vite mosse NO"	35	4	30,3	7	2,714285714	4	18	5	1	NA	1	NA	1	"24/07/2011"	205	2011	1,142857143	5,142857143
"936"	"Ler010"	1	"Vite mosse NO"	36	3	27,2	3	2	3	6	1	2	NA	0	NA	1	"24/07/2011"	205	2011	1,142857143	4,142857143
"937"	"Ler010"	1	"Vite mosse NO"	37	5	21,5	2	3	4	10	1	1	NA	0	NA	1	"24/07/2011"	205	2011	1,142857143	5,142857143
"938"	"Ler010"	1	"Vite mosse NO"	38	7	23,2	3	3,666666667	5	15	3	0	NA	0	NA	1	"24/07/2011"	205	2011	1,142857143	6,142857143
"939"	"Ler010"	1	"Vite mosse NO"	39	4	13	1	4	4	0	0	0	NA	1	NA	0	"24/07/2011"	205	2011	1,142857143	5,142857143
"940"	"Ler010"	1	"Vite mosse NO"	40	3	27,3	3	3,333333333	5	17	3	0	NA	0	NA	1	"24/07/2011"	205	2011	1,142857143	6,142857143
"941"	"Ler010"	1	"Vite mosse NO"	41	1	28,2	4	2,75	5	16	2	2	NA	0	NA	1	"24/07/2011"	205	2011	1,142857143	6,142857143
"942"	"Ler010"	1	"Vite mosse NO"	42	2	28	6	3	5	13	3	1	NA	2	NA	1	"24/07/2011"	205	2011	1,142857143	6,142857143
"943"	"Ler010"	1	"Vite mosse NO"	43	3	20,2	2	3,5	5	0	1	0	NA	1	NA	0	"24/07/2011"	205	2011	1,142857143	6,142857143
"944"	"Ler010"	1	"Vite mosse NO"	44	2	27	2	3,5	4	14	2	0	NA	0	NA	1	"24/07/2011"	205	2011	1,142857143	5,142857143
"945"	"Ler010"	1	"Vite mosse NO"	45	3	30	6	4,166666667	5	25	6	0	NA	0	NA	1	"24/07/2011"	205	2011	1,142857143	6,142857143
"946"	"Ler010"	1	"Vite mosse NO"	46	3	27,4	6	3,666666667	5	0	1	0	NA	5	NA	0	"24/07/2011"	205	2011	1,142857143	6,142857143
"947"	"Ler010"	1	"Vite mosse NO"	47	2	37,7	6	1,666666667	3	0	1	1	NA	4	NA	0	"24/07/2011"	205	2011	1,142857143	4,142857143
"948"	"Ler010"	1	"Vite mosse NO"	48	2	23,7	5	3,2	5	0	2	0	NA	3	NA	0	"24/07/2011"	205	2011	1,142857143	6,142857143
"949"	"Ler010"	1	"Vite mosse NO"	49	4	30,3	3	2	3	7	3	0	NA	0	NA	1	"24/07/2011"	205	2011	1,142857143	4,142857143
"950"	"Ler010"	1	"Vite mosse NO"	50	1	23,2	1	1	1	0	1	0	NA	0	NA	0	"24/07/2011"	205	2011	1,142857143	2,142857143
"951"	"Ler010"	1	"Vite mosse NO"	51	3	29,4	4	2,25	4	4	2	0	NA	2	NA	1	"24/07/2011"	205	2011	1,142857143	5,142857143
"952"	"Ler010"	1	"Vite mosse NO"	52	2	30,5	2	2	3	0	2	0	NA	0	NA	0	"24/07/2011"	205	2011	1,142857143	4,142857143
"953"	"Ler010"	1	"Vite mosse NO"	53	1	34,6	4	3	4	0	0	1	NA	3	NA	0	"24/07/2011"	205	2011	1,142857143	5,142857143
"954"	"Ler010"	1	"Vite mosse NO"	54	3	33,1	4	2,5	4	0	2	1	NA	0	NA	0	"24/07/2011"	205	2011	1,142857143	5,142857143
"955"	"Ler010"	1	"Vite mosse NO"	55	3	28,3	2	1,5	2	0	1	1	NA	0	NA	0	"24/07/2011"	205	2011	1,142857143	3,142857143
"956"	"Ler010"	1	"Vite mosse NO"	56	4	30,2	1	2	2	0	0	0	NA	0	NA	0	"24/07/2011"	205	2011	1,142857143	3,142857143
"957"	"Ler010"	1	"Vite mosse NO"	57	1	32	3	1,333333333	2	0	2	0	NA	0	NA	0	"24/07/2011"	205	2011	1,142857143	3,142857143
"958"	"Ler010"	1	"Vite mosse NO"	58	2	38,2	7	2,142857143	3	0	3	3	0	3	0	0	"24/07/2011"	205	2011	1,142857143	4,142857143
"959"	"Ler010"	1	"Vite mosse NO"	59	1	33,5	3	1,666666667	3	0	1	2	NA	0	NA	0	"24/07/2011"	205	2011	1,142857143	4,142857143
"960"	"Ler010"	1	"Vite mosse NO"	60	3	35	2	3	4	0	0	0	NA	2	NA	0	"24/07/2011"	205	2011	1,142857143	5,142857143
"961"	"Ler010"	1	"Vite mosse NO"	61	2	22,7	4	3,75	5	0	2	0	20	2	400	0	"24/07/2011"	205	2011	1,142857143	6,142857143
"962"	"Ler010"	1	"Vite mosse NO"	62	6	20,3	4	2,75	4	11	4	0	NA	0	NA	1	"24/07/2011"	205	2011	1,142857143	5,142857143
"963"	"Ler010"	1	"Vite mosse NO"	63	1	25,8	2	3	4	5	2	0	NA	0	NA	1	"24/07/2011"	205	2011	1,142857143	5,142857143
"964"	"Ler010"	1	"Vite mosse NO"	64	2	29	4	2,25	3	8	3	0	NA	1	NA	1	"24/07/2011"	205	2011	1,142857143	4,142857143
"965"	"Ler010"	1	"Vite mosse NO"	65	1	15	1	4	4	0	0	0	NA	1	NA	0	"24/07/2011"	205	2011	1,142857143	5,142857143
"966"	"Ler010"	1	"Vite mosse NO"	66	1	19,7	1	2	2	0	0	0	NA	1	NA	0	"24/07/2011"	205	2011	1,142857143	3,142857143
"967"	"Ler010"	1	"Vite mosse NO"	67	4	24,6	1	2	2	2	1	0	NA	0	NA	1	"24/07/2011"	205	2011	1,142857143	3,142857143
