LokalID	Predator	Lokal	Individ	n_shoots	h_shoot	n_fl	phen_index	most_adv	n_eggs	n_pred_all	n_aborted_all	perc_undeveloped	n_intact_fruits	n_seeds	attack	h_shoot_mean	n_fl_mean	most_adv_mean	n_eggs_mean	n_intact_fruits_mean	attack_mean	h_shoot_sd	n_fl_sd	most_adv_sd	n_eggs_sd	n_intact_fruits_sd	attack_sd	h_shoot_sta	n_fl_sta	most_adv_sta	n_eggs_sta	n_intact_fruits_sta	attack_sta	n_intact_fruits_rel
Her004	1	Remmene skjutfält, V vägen (dike)	71	1	26,2	2	2	3	0	0	2	NA	0	NA	0	22,327	1,98	2,66	3,32	0,21	0,47	6,46313329	1,302522805	1,364928681	6,103286083	0,433333333	0,501613558	0,599244952	0,015354818	0,249097264	-0,543969258	-0,484615385	-0,936976269	0
Her004	1	Remmene skjutfält, V vägen (dike)	72	4	24,6	1	1	1	0	1	0	NA	0	NA	0	22,327	1,98	2,66	3,32	0,21	0,47	6,46313329	1,302522805	1,364928681	6,103286083	0,433333333	0,501613558	0,351687007	-0,752386059	-1,21618076	-0,543969258	-0,484615385	-0,936976269	0
Her004	1	Remmene skjutfält, V vägen (dike)	73	3	23	2	2,5	4	0	1	1	NA	0	NA	0	22,327	1,98	2,66	3,32	0,21	0,47	6,46313329	1,302522805	1,364928681	6,103286083	0,433333333	0,501613558	0,104129061	0,015354818	0,981736276	-0,543969258	-0,484615385	-0,936976269	0
Her004	1	Remmene skjutfält, V vägen (dike)	74	8	22,2	1	4	4	0	1	0	NA	0	NA	0	22,327	1,98	2,66	3,32	0,21	0,47	6,46313329	1,302522805	1,364928681	6,103286083	0,433333333	0,501613558	-0,019649912	-0,752386059	0,981736276	-0,543969258	-0,484615385	-0,936976269	0
Her004	1	Remmene skjutfält, V vägen (dike)	75	2	23,6	3	2,333333333	4	6	2	1	NA	0	NA	1	22,327	1,98	2,66	3,32	0,21	0,47	6,46313329	1,302522805	1,364928681	6,103286083	0,433333333	0,501613558	0,196963291	0,783095694	0,981736276	0,439107714	-0,484615385	1,056590261	0
Her004	1	Remmene skjutfält, V vägen (dike)	76	3	33,2	3	3,333333333	5	6	3	0	0	0	0	1	22,327	1,98	2,66	3,32	0,21	0,47	6,46313329	1,302522805	1,364928681	6,103286083	0,433333333	0,501613558	1,682310965	0,783095694	1,714375288	0,439107714	-0,484615385	1,056590261	0
Her004	1	Remmene skjutfält, V vägen (dike)	77	2	30,5	3	3,333333333	5	0	2	0	0	1	1270	0	22,327	1,98	2,66	3,32	0,21	0,47	6,46313329	1,302522805	1,364928681	6,103286083	0,433333333	0,501613558	1,264556931	0,783095694	1,714375288	-0,543969258	1,823076923	-0,936976269	4,761904762
Her004	1	Remmene skjutfält, V vägen (dike)	78	2	24	1	4	4	1	1	0	NA	0	NA	1	22,327	1,98	2,66	3,32	0,21	0,47	6,46313329	1,302522805	1,364928681	6,103286083	0,433333333	0,501613558	0,258852777	-0,752386059	0,981736276	-0,380123096	-0,484615385	1,056590261	0
Her004	1	Remmene skjutfält, V vägen (dike)	79	1	33	2	1,5	2	0	1	1	NA	0	NA	0	22,327	1,98	2,66	3,32	0,21	0,47	6,46313329	1,302522805	1,364928681	6,103286083	0,433333333	0,501613558	1,651366222	0,015354818	-0,483541748	-0,543969258	-0,484615385	-0,936976269	0
Her004	1	Remmene skjutfält, V vägen (dike)	80	2	23,7	2	1	1	0	1	1	NA	0	NA	0	22,327	1,98	2,66	3,32	0,21	0,47	6,46313329	1,302522805	1,364928681	6,103286083	0,433333333	0,501613558	0,212435662	0,015354818	-1,21618076	-0,543969258	-0,484615385	-0,936976269	0
Her004	1	Remmene skjutfält, V vägen (dike)	81	4	22,9	1	3	3	1	1	0	NA	0	NA	1	22,327	1,98	2,66	3,32	0,21	0,47	6,46313329	1,302522805	1,364928681	6,103286083	0,433333333	0,501613558	0,088656689	-0,752386059	0,249097264	-0,380123096	-0,484615385	1,056590261	0
Her004	1	Remmene skjutfält, V vägen (dike)	82	1	22	1	1	1	0	1	0	NA	0	NA	0	22,327	1,98	2,66	3,32	0,21	0,47	6,46313329	1,302522805	1,364928681	6,103286083	0,433333333	0,501613558	-0,050594655	-0,752386059	-1,21618076	-0,543969258	-0,484615385	-0,936976269	0
Her004	1	Remmene skjutfält, V vägen (dike)	83	1	28,6	3	1,666666667	3	5	0	3	NA	0	NA	1	22,327	1,98	2,66	3,32	0,21	0,47	6,46313329	1,302522805	1,364928681	6,103286083	0,433333333	0,501613558	0,970581871	0,783095694	0,249097264	0,275261552	-0,484615385	1,056590261	0
Her004	1	Remmene skjutfält, V vägen (dike)	84	3	20	1	2	2	1	1	0	NA	0	NA	1	22,327	1,98	2,66	3,32	0,21	0,47	6,46313329	1,302522805	1,364928681	6,103286083	0,433333333	0,501613558	-0,360042087	-0,752386059	-0,483541748	-0,380123096	-0,484615385	1,056590261	0
Her004	1	Remmene skjutfält, V vägen (dike)	85	2	26,1	4	3,5	5	7	3	0	100	1	0	1	22,327	1,98	2,66	3,32	0,21	0,47	6,46313329	1,302522805	1,364928681	6,103286083	0,433333333	0,501613558	0,583772581	1,550836571	1,714375288	0,602953876	1,823076923	1,056590261	4,761904762
Her004	1	Remmene skjutfält, V vägen (dike)	86	4	22	2	3	4	0	1	0	NA	1	NA	0	22,327	1,98	2,66	3,32	0,21	0,47	6,46313329	1,302522805	1,364928681	6,103286083	0,433333333	0,501613558	-0,050594655	0,015354818	0,981736276	-0,543969258	1,823076923	-0,936976269	4,761904762
Her004	1	Remmene skjutfält, V vägen (dike)	87	4	26,1	1	2	2	0	1	0	NA	0	NA	0	22,327	1,98	2,66	3,32	0,21	0,47	6,46313329	1,302522805	1,364928681	6,103286083	0,433333333	0,501613558	0,583772581	-0,752386059	-0,483541748	-0,543969258	-0,484615385	-0,936976269	0
Her004	1	Remmene skjutfält, V vägen (dike)	88	1	24,3	1	2	2	0	1	0	NA	0	NA	0	22,327	1,98	2,66	3,32	0,21	0,47	6,46313329	1,302522805	1,364928681	6,103286083	0,433333333	0,501613558	0,305269892	-0,752386059	-0,483541748	-0,543969258	-0,484615385	-0,936976269	0
Her004	1	Remmene skjutfält, V vägen (dike)	89	2	20,6	1	2	2	0	1	0	NA	0	NA	0	22,327	1,98	2,66	3,32	0,21	0,47	6,46313329	1,302522805	1,364928681	6,103286083	0,433333333	0,501613558	-0,267207858	-0,752386059	-0,483541748	-0,543969258	-0,484615385	-0,936976269	0
Her004	1	Remmene skjutfält, V vägen (dike)	90	3	21,5	1	1	1	0	1	1	NA	0	NA	0	22,327	1,98	2,66	3,32	0,21	0,47	6,46313329	1,302522805	1,364928681	6,103286083	0,433333333	0,501613558	-0,127956513	-0,752386059	-1,21618076	-0,543969258	-0,484615385	-0,936976269	0
Her004	1	Remmene skjutfält, V vägen (dike)	91	3	20,1	1	2	2	0	1	0	NA	0	NA	0	22,327	1,98	2,66	3,32	0,21	0,47	6,46313329	1,302522805	1,364928681	6,103286083	0,433333333	0,501613558	-0,344569716	-0,752386059	-0,483541748	-0,543969258	-0,484615385	-0,936976269	0
Her004	1	Remmene skjutfält, V vägen (dike)	92	1	18,1	1	1	1	0	0	0	NA	1	NA	0	22,327	1,98	2,66	3,32	0,21	0,47	6,46313329	1,302522805	1,364928681	6,103286083	0,433333333	0,501613558	-0,654017148	-0,752386059	-1,21618076	-0,543969258	1,823076923	-0,936976269	4,761904762
Her004	1	Remmene skjutfält, V vägen (dike)	93	1	17,5	1	2	2	4	1	0	NA	0	NA	1	22,327	1,98	2,66	3,32	0,21	0,47	6,46313329	1,302522805	1,364928681	6,103286083	0,433333333	0,501613558	-0,746851377	-0,752386059	-0,483541748	0,11141539	-0,484615385	1,056590261	0
Her004	1	Remmene skjutfält, V vägen (dike)	94	4	21	1	2	2	0	1	0	NA	0	NA	0	22,327	1,98	2,66	3,32	0,21	0,47	6,46313329	1,302522805	1,364928681	6,103286083	0,433333333	0,501613558	-0,205318371	-0,752386059	-0,483541748	-0,543969258	-0,484615385	-0,936976269	0
Her004	1	Remmene skjutfält, V vägen (dike)	95	8	19,5	2	3	5	8	2	0	NA	0	NA	1	22,327	1,98	2,66	3,32	0,21	0,47	6,46313329	1,302522805	1,364928681	6,103286083	0,433333333	0,501613558	-0,437403945	0,015354818	1,714375288	0,766800038	-0,484615385	1,056590261	0
Her004	1	Remmene skjutfält, V vägen (dike)	96	4	16,2	1	2	2	3	0	1	NA	0	NA	1	22,327	1,98	2,66	3,32	0,21	0,47	6,46313329	1,302522805	1,364928681	6,103286083	0,433333333	0,501613558	-0,947992208	-0,752386059	-0,483541748	-0,052430772	-0,484615385	1,056590261	0
Her004	1	Remmene skjutfält, V vägen (dike)	97	3	18	1	1	1	0	0	1	NA	0	NA	0	22,327	1,98	2,66	3,32	0,21	0,47	6,46313329	1,302522805	1,364928681	6,103286083	0,433333333	0,501613558	-0,669489519	-0,752386059	-1,21618076	-0,543969258	-0,484615385	-0,936976269	0
Her004	1	Remmene skjutfält, V vägen (dike)	98	1	22,5	1	3	3	0	0	1	NA	0	NA	0	22,327	1,98	2,66	3,32	0,21	0,47	6,46313329	1,302522805	1,364928681	6,103286083	0,433333333	0,501613558	0,026767203	-0,752386059	0,249097264	-0,543969258	-0,484615385	-0,936976269	0
Her004	1	Remmene skjutfält, V vägen (dike)	99	2	20,2	3	2,333333333	4	9	2	1	NA	0	NA	1	22,327	1,98	2,66	3,32	0,21	0,47	6,46313329	1,302522805	1,364928681	6,103286083	0,433333333	0,501613558	-0,329097344	0,783095694	0,981736276	0,9306462	-0,484615385	1,056590261	0
Her004	1	Remmene skjutfält, V vägen (dike)	100	1	12,2	1	4	4	0	1	0	NA	0	NA	0	22,327	1,98	2,66	3,32	0,21	0,47	6,46313329	1,302522805	1,364928681	6,103286083	0,433333333	0,501613558	-1,566887073	-0,752386059	0,981736276	-0,543969258	-0,484615385	-0,936976269	0
Her005	1	Remmene, vid vallen	1	2	13	1	2	2	1	1	0	NA	0	NA	1	20,198	2,06	3,27	1,72	0,39	0,31	6,203908511	1,376718394	1,301553074	3,758035163	0,617832641	0,464823199	-1,160236323	-0,769946857	-0,975757367	-0,191589479	-0,631238906	1,484435377	0
Her005	1	Remmene, vid vallen	2	6	16,1	3	2,666666667	5	1	1	2	NA	0	NA	1	20,198	2,06	3,27	1,72	0,39	0,31	6,203908511	1,376718394	1,301553074	3,758035163	0,617832641	0,464823199	-0,660551327	0,682783062	1,329181295	-0,191589479	-0,631238906	1,484435377	0
Her005	1	Remmene, vid vallen	3	1	15,2	1	1	1	0	1	0	NA	0	NA	0	20,198	2,06	3,27	1,72	0,39	0,31	6,203908511	1,376718394	1,301553074	3,758035163	0,617832641	0,464823199	-0,805621165	-0,769946857	-1,744070254	-0,457685978	-0,631238906	-0,666920242	0
Her005	1	Remmene, vid vallen	4	2	18,7	2	3	4	7	1	1	NA	0	NA	1	20,198	2,06	3,27	1,72	0,39	0,31	6,203908511	1,376718394	1,301553074	3,758035163	0,617832641	0,464823199	-0,241460685	-0,043581898	0,560868408	1,404989515	-0,631238906	1,484435377	0
Her005	1	Remmene, vid vallen	5	3	21,5	3	2,666666667	4	6	2	1	NA	0	NA	1	20,198	2,06	3,27	1,72	0,39	0,31	6,203908511	1,376718394	1,301553074	3,758035163	0,617832641	0,464823199	0,209867698	0,682783062	0,560868408	1,138893016	-0,631238906	1,484435377	0
Her005	1	Remmene, vid vallen	6	2	26,5	2	3	4	5	2	0	NA	0	NA	1	20,198	2,06	3,27	1,72	0,39	0,31	6,203908511	1,376718394	1,301553074	3,758035163	0,617832641	0,464823199	1,01581124	-0,043581898	0,560868408	0,872796517	-0,631238906	1,484435377	0
Her005	1	Remmene, vid vallen	7	1	18,2	1	2	2	8	0	0	NA	1	NA	1	20,198	2,06	3,27	1,72	0,39	0,31	6,203908511	1,376718394	1,301553074	3,758035163	0,617832641	0,464823199	-0,322055039	-0,769946857	-0,975757367	1,671086014	0,987322391	1,484435377	2,564102564
Her005	1	Remmene, vid vallen	8	1	20,1	2	2,5	4	0	0	0	NA	2	0	0	20,198	2,06	3,27	1,72	0,39	0,31	6,203908511	1,376718394	1,301553074	3,758035163	0,617832641	0,464823199	-0,015796493	-0,043581898	0,560868408	-0,457685978	2,605883688	-0,666920242	5,128205128
Her005	1	Remmene, vid vallen	9	2	26,2	2	3,5	4	0	2	0	0	0	0	0	20,198	2,06	3,27	1,72	0,39	0,31	6,203908511	1,376718394	1,301553074	3,758035163	0,617832641	0,464823199	0,967454628	-0,043581898	0,560868408	-0,457685978	-0,631238906	-0,666920242	0
Her005	1	Remmene, vid vallen	10	2	18,3	1	3	3	0	0	0	NA	1	210	0	20,198	2,06	3,27	1,72	0,39	0,31	6,203908511	1,376718394	1,301553074	3,758035163	0,617832641	0,464823199	-0,305936169	-0,769946857	-0,20744448	-0,457685978	0,987322391	-0,666920242	2,564102564
Her005	1	Remmene, vid vallen	11	1	22	3	3	5	0	3	1	NA	0	NA	0	20,198	2,06	3,27	1,72	0,39	0,31	6,203908511	1,376718394	1,301553074	3,758035163	0,617832641	0,464823199	0,290462053	0,682783062	1,329181295	-0,457685978	-0,631238906	-0,666920242	0
Her005	1	Remmene, vid vallen	12	2	14,5	2	3	4	3	2	0	NA	0	NA	1	20,198	2,06	3,27	1,72	0,39	0,31	6,203908511	1,376718394	1,301553074	3,758035163	0,617832641	0,464823199	-0,918453261	-0,043581898	0,560868408	0,340603519	-0,631238906	1,484435377	0
Her005	1	Remmene, vid vallen	13	3	20	2	4	5	2	2	0	20	0	200	1	20,198	2,06	3,27	1,72	0,39	0,31	6,203908511	1,376718394	1,301553074	3,758035163	0,617832641	0,464823199	-0,031915364	-0,043581898	1,329181295	0,07450702	-0,631238906	1,484435377	0
Her005	1	Remmene, vid vallen	14	1	28,6	7	3,857142857	5	21	6	1	NA	0	NA	1	20,198	2,06	3,27	1,72	0,39	0,31	6,203908511	1,376718394	1,301553074	3,758035163	0,617832641	0,464823199	1,354307528	3,588242899	1,329181295	5,130340501	-0,631238906	1,484435377	0
Her005	1	Remmene, vid vallen	15	1	15,5	1	3	3	0	1	0	0	0	0	0	20,198	2,06	3,27	1,72	0,39	0,31	6,203908511	1,376718394	1,301553074	3,758035163	0,617832641	0,464823199	-0,757264552	-0,769946857	-0,20744448	-0,457685978	-0,631238906	-0,666920242	0
Her005	1	Remmene, vid vallen	16	1	24	2	1,5	2	0	1	1	NA	0	NA	0	20,198	2,06	3,27	1,72	0,39	0,31	6,203908511	1,376718394	1,301553074	3,758035163	0,617832641	0,464823199	0,612839469	-0,043581898	-0,975757367	-0,457685978	-0,631238906	-0,666920242	0
Her005	1	Remmene, vid vallen	17	2	20	5	2	4	3	3	2	NA	0	NA	1	20,198	2,06	3,27	1,72	0,39	0,31	6,203908511	1,376718394	1,301553074	3,758035163	0,617832641	0,464823199	-0,031915364	2,13551298	0,560868408	0,340603519	-0,631238906	1,484435377	0
Her005	1	Remmene, vid vallen	18	3	20,6	4	3,25	5	9	2	0	NA	2	NA	1	20,198	2,06	3,27	1,72	0,39	0,31	6,203908511	1,376718394	1,301553074	3,758035163	0,617832641	0,464823199	0,064797861	1,409148021	1,329181295	1,937182513	2,605883688	1,484435377	5,128205128
Her005	1	Remmene, vid vallen	19	3	16,1	3	4	5	0	0	0	NA	3	1560	0	20,198	2,06	3,27	1,72	0,39	0,31	6,203908511	1,376718394	1,301553074	3,758035163	0,617832641	0,464823199	-0,660551327	0,682783062	1,329181295	-0,457685978	4,224444985	-0,666920242	7,692307692
Her005	1	Remmene, vid vallen	20	1	17,8	1	4	4	0	0	0	NA	1	520	0	20,198	2,06	3,27	1,72	0,39	0,31	6,203908511	1,376718394	1,301553074	3,758035163	0,617832641	0,464823199	-0,386530523	-0,769946857	0,560868408	-0,457685978	0,987322391	-0,666920242	2,564102564
Her005	1	Remmene, vid vallen	21	3	20	3	2,666666667	5	0	0	1	NA	2	NA	0	20,198	2,06	3,27	1,72	0,39	0,31	6,203908511	1,376718394	1,301553074	3,758035163	0,617832641	0,464823199	-0,031915364	0,682783062	1,329181295	-0,457685978	2,605883688	-0,666920242	5,128205128
Her005	1	Remmene, vid vallen	22	2	18,5	2	3	4	4	1	1	NA	0	NA	1	20,198	2,06	3,27	1,72	0,39	0,31	6,203908511	1,376718394	1,301553074	3,758035163	0,617832641	0,464823199	-0,273698427	-0,043581898	0,560868408	0,606700018	-0,631238906	1,484435377	0
Her005	1	Remmene, vid vallen	23	2	10,6	1	3	3	0	0	0	NA	1	380	0	20,198	2,06	3,27	1,72	0,39	0,31	6,203908511	1,376718394	1,301553074	3,758035163	0,617832641	0,464823199	-1,547089223	-0,769946857	-0,20744448	-0,457685978	0,987322391	-0,666920242	2,564102564
Her005	1	Remmene, vid vallen	24	4	13,2	1	3	3	0	0	0	NA	1	NA	0	20,198	2,06	3,27	1,72	0,39	0,31	6,203908511	1,376718394	1,301553074	3,758035163	0,617832641	0,464823199	-1,127998582	-0,769946857	-0,20744448	-0,457685978	0,987322391	-0,666920242	2,564102564
Her005	1	Remmene, vid vallen	25	2	13,6	1	3	3	0	0	0	NA	1	NA	0	20,198	2,06	3,27	1,72	0,39	0,31	6,203908511	1,376718394	1,301553074	3,758035163	0,617832641	0,464823199	-1,063523098	-0,769946857	-0,20744448	-0,457685978	0,987322391	-0,666920242	2,564102564
Her005	1	Remmene, vid vallen	26	5	14,6	1	4	4	1	1	0	NA	0	NA	1	20,198	2,06	3,27	1,72	0,39	0,31	6,203908511	1,376718394	1,301553074	3,758035163	0,617832641	0,464823199	-0,90233439	-0,769946857	0,560868408	-0,191589479	-0,631238906	1,484435377	0
Her005	1	Remmene, vid vallen	27	1	14,3	1	2	2	0	1	0	NA	0	NA	0	20,198	2,06	3,27	1,72	0,39	0,31	6,203908511	1,376718394	1,301553074	3,758035163	0,617832641	0,464823199	-0,950691002	-0,769946857	-0,975757367	-0,457685978	-0,631238906	-0,666920242	0
Her005	1	Remmene, vid vallen	28	3	12,5	1	2	2	0	0	0	NA	1	NA	0	20,198	2,06	3,27	1,72	0,39	0,31	6,203908511	1,376718394	1,301553074	3,758035163	0,617832641	0,464823199	-1,240830677	-0,769946857	-0,975757367	-0,457685978	0,987322391	-0,666920242	2,564102564
Her005	1	Remmene, vid vallen	29	7	14,7	1	4	4	0	1	0	NA	0	NA	0	20,198	2,06	3,27	1,72	0,39	0,31	6,203908511	1,376718394	1,301553074	3,758035163	0,617832641	0,464823199	-0,886215519	-0,769946857	0,560868408	-0,457685978	-0,631238906	-0,666920242	0
Her005	1	Remmene, vid vallen	30	4	13	1	4	4	0	1	0	NA	0	NA	0	20,198	2,06	3,27	1,72	0,39	0,31	6,203908511	1,376718394	1,301553074	3,758035163	0,617832641	0,464823199	-1,160236323	-0,769946857	0,560868408	-0,457685978	-0,631238906	-0,666920242	0
Her005	1	Remmene, vid vallen	31	4	23	3	2,666666667	5	0	1	1	NA	1	0	0	20,198	2,06	3,27	1,72	0,39	0,31	6,203908511	1,376718394	1,301553074	3,758035163	0,617832641	0,464823199	0,451650761	0,682783062	1,329181295	-0,457685978	0,987322391	-0,666920242	2,564102564
Her005	1	Remmene, vid vallen	32	3	16,2	2	2,5	3	0	1	0	0	0	NA	0	20,198	2,06	3,27	1,72	0,39	0,31	6,203908511	1,376718394	1,301553074	3,758035163	0,617832641	0,464823199	-0,644432456	-0,043581898	-0,20744448	-0,457685978	-0,631238906	-0,666920242	0
Her005	1	Remmene, vid vallen	33	1	12,7	1	4	4	0	0	0	NA	1	NA	0	20,198	2,06	3,27	1,72	0,39	0,31	6,203908511	1,376718394	1,301553074	3,758035163	0,617832641	0,464823199	-1,208592936	-0,769946857	0,560868408	-0,457685978	0,987322391	-0,666920242	2,564102564
Her005	1	Remmene, vid vallen	34	3	17	1	4	4	0	1	0	NA	0	NA	0	20,198	2,06	3,27	1,72	0,39	0,31	6,203908511	1,376718394	1,301553074	3,758035163	0,617832641	0,464823199	-0,51548149	-0,769946857	0,560868408	-0,457685978	-0,631238906	-0,666920242	0
Her005	1	Remmene, vid vallen	35	3	16,6	1	3	3	0	1	0	NA	0	NA	0	20,198	2,06	3,27	1,72	0,39	0,31	6,203908511	1,376718394	1,301553074	3,758035163	0,617832641	0,464823199	-0,579956973	-0,769946857	-0,20744448	-0,457685978	-0,631238906	-0,666920242	0
Her005	1	Remmene, vid vallen	36	3	19	1	2	2	0	1	0	NA	0	NA	0	20,198	2,06	3,27	1,72	0,39	0,31	6,203908511	1,376718394	1,301553074	3,758035163	0,617832641	0,464823199	-0,193104073	-0,769946857	-0,975757367	-0,457685978	-0,631238906	-0,666920242	0
Her005	1	Remmene, vid vallen	37	4	20,5	2	3	4	0	2	0	100	0	0	0	20,198	2,06	3,27	1,72	0,39	0,31	6,203908511	1,376718394	1,301553074	3,758035163	0,617832641	0,464823199	0,04867899	-0,043581898	0,560868408	-0,457685978	-0,631238906	-0,666920242	0
Her005	1	Remmene, vid vallen	38	5	15,6	1	3	3	0	0	0	NA	1	NA	0	20,198	2,06	3,27	1,72	0,39	0,31	6,203908511	1,376718394	1,301553074	3,758035163	0,617832641	0,464823199	-0,741145681	-0,769946857	-0,20744448	-0,457685978	0,987322391	-0,666920242	2,564102564
Her005	1	Remmene, vid vallen	39	4	16,5	2	2	3	0	1	0	NA	1	NA	0	20,198	2,06	3,27	1,72	0,39	0,31	6,203908511	1,376718394	1,301553074	3,758035163	0,617832641	0,464823199	-0,596075844	-0,043581898	-0,20744448	-0,457685978	0,987322391	-0,666920242	2,564102564
Her005	1	Remmene, vid vallen	40	6	11,1	1	3	3	0	1	0	100	0	0	0	20,198	2,06	3,27	1,72	0,39	0,31	6,203908511	1,376718394	1,301553074	3,758035163	0,617832641	0,464823199	-1,466494869	-0,769946857	-0,20744448	-0,457685978	-0,631238906	-0,666920242	0
Her005	1	Remmene, vid vallen	41	3	11,7	1	1	1	0	0	1	NA	0	NA	0	20,198	2,06	3,27	1,72	0,39	0,31	6,203908511	1,376718394	1,301553074	3,758035163	0,617832641	0,464823199	-1,369781644	-0,769946857	-1,744070254	-0,457685978	-0,631238906	-0,666920242	0
Her005	1	Remmene, vid vallen	42	3	14,8	1	2	2	0	0	0	NA	1	NA	0	20,198	2,06	3,27	1,72	0,39	0,31	6,203908511	1,376718394	1,301553074	3,758035163	0,617832641	0,464823199	-0,870096648	-0,769946857	-0,975757367	-0,457685978	0,987322391	-0,666920242	2,564102564
Her005	1	Remmene, vid vallen	43	4	9	1	2	2	0	0	0	NA	1	NA	0	20,198	2,06	3,27	1,72	0,39	0,31	6,203908511	1,376718394	1,301553074	3,758035163	0,617832641	0,464823199	-1,804991157	-0,769946857	-0,975757367	-0,457685978	0,987322391	-0,666920242	2,564102564
Her005	1	Remmene, vid vallen	44	2	20,2	1	3	3	0	1	0	NA	0	NA	0	20,198	2,06	3,27	1,72	0,39	0,31	6,203908511	1,376718394	1,301553074	3,758035163	0,617832641	0,464823199	0,000322377	-0,769946857	-0,20744448	-0,457685978	-0,631238906	-0,666920242	0
Her005	1	Remmene, vid vallen	45	1	13,7	1	4	4	0	0	0	NA	1	NA	0	20,198	2,06	3,27	1,72	0,39	0,31	6,203908511	1,376718394	1,301553074	3,758035163	0,617832641	0,464823199	-1,047404227	-0,769946857	0,560868408	-0,457685978	0,987322391	-0,666920242	2,564102564
Her005	1	Remmene, vid vallen	46	4	18,9	2	2	3	0	1	1	0	0	0	0	20,198	2,06	3,27	1,72	0,39	0,31	6,203908511	1,376718394	1,301553074	3,758035163	0,617832641	0,464823199	-0,209222944	-0,043581898	-0,20744448	-0,457685978	-0,631238906	-0,666920242	0
Her005	1	Remmene, vid vallen	47	2	14,5	2	2	3	0	1	1	NA	0	NA	0	20,198	2,06	3,27	1,72	0,39	0,31	6,203908511	1,376718394	1,301553074	3,758035163	0,617832641	0,464823199	-0,918453261	-0,043581898	-0,20744448	-0,457685978	-0,631238906	-0,666920242	0
Her005	1	Remmene, vid vallen	48	2	16,2	1	3	3	0	1	0	0	0	0	0	20,198	2,06	3,27	1,72	0,39	0,31	6,203908511	1,376718394	1,301553074	3,758035163	0,617832641	0,464823199	-0,644432456	-0,769946857	-0,20744448	-0,457685978	-0,631238906	-0,666920242	0
Her005	1	Remmene, vid vallen	49	4	13,7	3	2,333333333	5	0	0	2	NA	1	NA	0	20,198	2,06	3,27	1,72	0,39	0,31	6,203908511	1,376718394	1,301553074	3,758035163	0,617832641	0,464823199	-1,047404227	0,682783062	1,329181295	-0,457685978	0,987322391	-0,666920242	2,564102564
Her005	1	Remmene, vid vallen	50	2	17,3	2	2,5	4	0	1	1	NA	0	NA	0	20,198	2,06	3,27	1,72	0,39	0,31	6,203908511	1,376718394	1,301553074	3,758035163	0,617832641	0,464823199	-0,467124877	-0,043581898	0,560868408	-0,457685978	-0,631238906	-0,666920242	0
Her005	1	Remmene, vid vallen	51	1	18,2	2	1,5	2	0	1	1	0	0	180	0	20,198	2,06	3,27	1,72	0,39	0,31	6,203908511	1,376718394	1,301553074	3,758035163	0,617832641	0,464823199	-0,322055039	-0,043581898	-0,975757367	-0,457685978	-0,631238906	-0,666920242	0
Her005	1	Remmene, vid vallen	52	3	20,3	4	2,25	5	0	1	2	NA	1	NA	0	20,198	2,06	3,27	1,72	0,39	0,31	6,203908511	1,376718394	1,301553074	3,758035163	0,617832641	0,464823199	0,016441248	1,409148021	1,329181295	-0,457685978	0,987322391	-0,666920242	2,564102564
Her005	1	Remmene, vid vallen	53	2	17,6	1	4	4	0	1	0	NA	0	NA	0	20,198	2,06	3,27	1,72	0,39	0,31	6,203908511	1,376718394	1,301553074	3,758035163	0,617832641	0,464823199	-0,418768264	-0,769946857	0,560868408	-0,457685978	-0,631238906	-0,666920242	0
Her005	1	Remmene, vid vallen	54	4	18,5	1	5	5	0	1	0	NA	0	NA	0	20,198	2,06	3,27	1,72	0,39	0,31	6,203908511	1,376718394	1,301553074	3,758035163	0,617832641	0,464823199	-0,273698427	-0,769946857	1,329181295	-0,457685978	-0,631238906	-0,666920242	0
Her005	1	Remmene, vid vallen	55	3	23,4	5	2,2	5	7	2	3	NA	0	NA	1	20,198	2,06	3,27	1,72	0,39	0,31	6,203908511	1,376718394	1,301553074	3,758035163	0,617832641	0,464823199	0,516126244	2,13551298	1,329181295	1,404989515	-0,631238906	1,484435377	0
Her005	1	Remmene, vid vallen	56	3	13,3	1	2	2	0	1	0	NA	0	NA	0	20,198	2,06	3,27	1,72	0,39	0,31	6,203908511	1,376718394	1,301553074	3,758035163	0,617832641	0,464823199	-1,111879711	-0,769946857	-0,975757367	-0,457685978	-0,631238906	-0,666920242	0
Her005	1	Remmene, vid vallen	57	2	15	1	4	4	0	1	0	NA	0	NA	0	20,198	2,06	3,27	1,72	0,39	0,31	6,203908511	1,376718394	1,301553074	3,758035163	0,617832641	0,464823199	-0,837858906	-0,769946857	0,560868408	-0,457685978	-0,631238906	-0,666920242	0
Her005	1	Remmene, vid vallen	58	3	16,5	1	2	2	0	0	0	NA	1	NA	0	20,198	2,06	3,27	1,72	0,39	0,31	6,203908511	1,376718394	1,301553074	3,758035163	0,617832641	0,464823199	-0,596075844	-0,769946857	-0,975757367	-0,457685978	0,987322391	-0,666920242	2,564102564
Her005	1	Remmene, vid vallen	59	3	18,7	3	4	5	11	3	0	NA	0	NA	1	20,198	2,06	3,27	1,72	0,39	0,31	6,203908511	1,376718394	1,301553074	3,758035163	0,617832641	0,464823199	-0,241460685	0,682783062	1,329181295	2,469375511	-0,631238906	1,484435377	0
