LokalID	predator	Lokal	Individ	n_shoots	h_shoot	n_fl	phen_index	most_adv	n_eggs	n_pred_all	n_aborted_all	perc_undeveloped	n_intact_fruits	n_seeds	attack	h_shoot_mean	n_fl_mean	most_adv_mean	n_eggs_mean	n_intact_fruits_mean	attack_mean	h_shoot_sd	n_fl_sd	most_adv_sd	n_eggs_sd	n_intact_fruits_sd	attack_sd	h_shoot_sta	n_fl_sta	most_adv_sta	n_eggs_sta	n_intact_fruits_sta	attack_sta	n_intact_fruits_rel
Her005	1	Remmene, vid vallen	31	2	18,6	1	3	3	0	1	0	NA	0	NA	0	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	-0,586200869	-1,221131371	-0,048163351	-0,479941322	-0,923626064	-0,605115182	0
Her005	1	Remmene, vid vallen	32	4	20,4	3	2,666666667	4	0	2	0	NA	1	350	0	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	-0,251971675	0,259027867	0,754559171	-0,479941322	0,359187914	-0,605115182	1,388888889
Her005	1	Remmene, vid vallen	33	2	24,6	4	2,5	5	0	2	1	NA	2	800	0	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	0,527896443	0,999107486	1,557281692	-0,479941322	1,642001892	-0,605115182	2,777777778
Her005	1	Remmene, vid vallen	34	1	12,1	1	1	1	0	1	0	NA	0	NA	0	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	-1,793139624	-1,221131371	-1,653608395	-0,479941322	-0,923626064	-0,605115182	0
Her005	1	Remmene, vid vallen	35	4	17,4	3	1,666666667	3	0	3	0	NA	0	NA	0	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	-0,809020332	0,259027867	-0,048163351	-0,479941322	-0,923626064	-0,605115182	0
Her005	1	Remmene, vid vallen	36	2	14,6	1	2	2	0	0	0	NA	1	10	0	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	-1,328932411	-1,221131371	-0,850885873	-0,479941322	0,359187914	-0,605115182	1,388888889
Her005	1	Remmene, vid vallen	37	3	23,2	3	1,333333333	2	0	1	0	NA	2	400	0	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	0,267940404	0,259027867	-0,850885873	-0,479941322	1,642001892	-0,605115182	2,777777778
Her005	1	Remmene, vid vallen	38	1	16,1	3	1,333333333	2	0	1	0	NA	1	230	0	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	-1,050408082	0,259027867	-0,850885873	-0,479941322	0,359187914	-0,605115182	1,388888889
Her005	1	Remmene, vid vallen	39	1	12,1	1	1	1	0	0	0	NA	1	NA	0	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	-1,793139624	-1,221131371	-1,653608395	-0,479941322	0,359187914	-0,605115182	1,388888889
Her005	1	Remmene, vid vallen	40	1	14,6	1	2	2	0	0	0	NA	1	0	0	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	-1,328932411	-1,221131371	-0,850885873	-0,479941322	0,359187914	-0,605115182	1,388888889
Her005	1	Remmene, vid vallen	41	4	26,7	4	2,25	4	1	3	0	NA	1	770	1	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	0,917830502	0,999107486	0,754559171	0,07171537	0,359187914	1,636052159	1,388888889
Her005	1	Remmene, vid vallen	42	3	20,5	4	1,25	2	0	3	0	NA	1	240	0	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	-0,233403387	0,999107486	-0,850885873	-0,479941322	0,359187914	-0,605115182	1,388888889
Her005	1	Remmene, vid vallen	43	2	16	2	1,5	2	0	1	0	NA	1	480	0	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	-1,068976371	-0,481051752	-0,850885873	-0,479941322	0,359187914	-0,605115182	1,388888889
Her005	1	Remmene, vid vallen	44	5	14,3	1	4	4	0	1	0	NA	0	0	0	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	-1,384637276	-1,221131371	0,754559171	-0,479941322	-0,923626064	-0,605115182	0
Her005	1	Remmene, vid vallen	45	3	12,5	1	2	2	0	1	0	NA	0	NA	0	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	-1,71886647	-1,221131371	-0,850885873	-0,479941322	-0,923626064	-0,605115182	0
Her005	1	Remmene, vid vallen	46	2	16,2	1	2	2	0	1	0	NA	0	NA	0	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	-1,031839794	-1,221131371	-0,850885873	-0,479941322	-0,923626064	-0,605115182	0
Her005	1	Remmene, vid vallen	47	2	19	3	1,333333333	2	0	1	0	NA	2	710	0	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	-0,511927715	0,259027867	-0,850885873	-0,479941322	1,642001892	-0,605115182	2,777777778
Her005	1	Remmene, vid vallen	48	2	12,9	1	2	2	0	1	0	NA	0	0	0	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	-1,644593316	-1,221131371	-0,850885873	-0,479941322	-0,923626064	-0,605115182	0
Her005	1	Remmene, vid vallen	49	3	19,9	5	3	5	2	6	0	NA	0	15	1	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	-0,344813118	1,739187104	1,557281692	0,623372061	-0,923626064	1,636052159	0
Her005	1	Remmene, vid vallen	50	3	16,6	1	2	2	0	0	0	NA	1	490	0	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	-0,95756664	-1,221131371	-0,850885873	-0,479941322	0,359187914	-0,605115182	1,388888889
Her005	1	Remmene, vid vallen	51	3	22,5	2	3,5	4	3	1	0	NA	1	130	1	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	0,137962384	-0,481051752	0,754559171	1,175028753	0,359187914	1,636052159	1,388888889
Her005	1	Remmene, vid vallen	52	2	16	1	2	2	0	1	0	NA	0	0	0	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	-1,068976371	-1,221131371	-0,850885873	-0,479941322	-0,923626064	-0,605115182	0
Her005	1	Remmene, vid vallen	53	1	26,4	9	3,666666667	5	7	9	0	NA	0	0	1	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	0,862125637	4,69950558	1,557281692	3,381655519	-0,923626064	1,636052159	0
Her005	1	Remmene, vid vallen	54	2	16,2	2	1,5	2	0	0	0	NA	2	390	0	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	-1,031839794	-0,481051752	-0,850885873	-0,479941322	1,642001892	-0,605115182	2,777777778
Her005	1	Remmene, vid vallen	55	3	18,2	6	3	5	9	6	0	NA	1	0	1	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	-0,660474023	2,479266723	1,557281692	4,484968902	0,359187914	1,636052159	1,388888889
Her005	1	Remmene, vid vallen	56	4	26	3	3,333333333	5	1	3	0	NA	0	NA	1	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	0,787852483	0,259027867	1,557281692	0,07171537	-0,923626064	1,636052159	0
Her005	1	Remmene, vid vallen	57	3	30,9	5	3,6	5	4	4	0	NA	1	0	1	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	1,697698621	1,739187104	1,557281692	1,726685444	0,359187914	1,636052159	1,388888889
Her005	1	Remmene, vid vallen	58	3	16,4	2	2,5	4	0	1	0	NA	0	NA	0	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	-0,994703217	-0,481051752	0,754559171	-0,479941322	-0,923626064	-0,605115182	0
Her005	1	Remmene, vid vallen	59	2	24,5	3	2	3	3	2	0	NA	1	0	1	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	0,509328155	0,259027867	-0,048163351	1,175028753	0,359187914	1,636052159	1,388888889
Her005	1	Remmene, vid vallen	60	4	20,6	2	1,5	2	0	1	0	NA	1	310	0	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	-0,214835098	-0,481051752	-0,850885873	-0,479941322	0,359187914	-0,605115182	1,388888889
Her005	1	Remmene, vid vallen	61	4	27,5	4	4	5	5	4	0	NA	0	NA	1	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	1,066376811	0,999107486	1,557281692	2,278342136	-0,923626064	1,636052159	0
Her005	1	Remmene, vid vallen	62	10	24,1	3	3,666666667	5	4	2	0	NA	1	730	1	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	0,435055	0,259027867	1,557281692	1,726685444	0,359187914	1,636052159	1,388888889
Her005	1	Remmene, vid vallen	63	3	23,6	2	1,5	2	0	0	0	NA	2	660	0	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	0,342213558	-0,481051752	-0,850885873	-0,479941322	1,642001892	-0,605115182	2,777777778
Her005	1	Remmene, vid vallen	64	1	26,1	2	2	3	0	1	0	NA	1	0	0	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	0,806420771	-0,481051752	-0,048163351	-0,479941322	0,359187914	-0,605115182	1,388888889
Her005	1	Remmene, vid vallen	65	8	27,5	4	3,25	5	0	1	0	NA	1	600	0	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	1,066376811	0,999107486	1,557281692	-0,479941322	0,359187914	-0,605115182	1,388888889
Her005	1	Remmene, vid vallen	66	5	27,4	3	2,666666667	4	0	3	0	NA	0	NA	0	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	1,047808522	0,259027867	0,754559171	-0,479941322	-0,923626064	-0,605115182	0
Her005	1	Remmene, vid vallen	67	4	24	2	3	4	0	2	0	NA	0	NA	0	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	0,416486712	-0,481051752	0,754559171	-0,479941322	-0,923626064	-0,605115182	0
Her005	1	Remmene, vid vallen	68	1	19,1	1	3	3	2	1	0	NA	0	NA	1	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	-0,493359426	-1,221131371	-0,048163351	0,623372061	-0,923626064	1,636052159	0
Her005	1	Remmene, vid vallen	69	3	21,9	3	2,666666667	5	0	1	0	NA	0	0	0	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	0,026552653	0,259027867	1,557281692	-0,479941322	-0,923626064	-0,605115182	0
Her005	1	Remmene, vid vallen	70	3	25,8	3	1,333333333	2	0	1	0	NA	2	830	0	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	0,750715906	0,259027867	-0,850885873	-0,479941322	1,642001892	-0,605115182	2,777777778
Her005	1	Remmene, vid vallen	71	4	26,2	3	3	5	7	3	0	NA	0	NA	1	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	0,82498906	0,259027867	1,557281692	3,381655519	-0,923626064	1,636052159	0
Her005	1	Remmene, vid vallen	72	6	27,6	3	1,333333333	2	0	2	0	NA	1	0	0	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	1,084945099	0,259027867	-0,850885873	-0,479941322	0,359187914	-0,605115182	1,388888889
Her005	1	Remmene, vid vallen	73	1	25	2	2,5	3	0	1	0	NA	1	520	0	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	0,602169597	-0,481051752	-0,048163351	-0,479941322	0,359187914	-0,605115182	1,388888889
Her005	1	Remmene, vid vallen	74	2	31,1	3	2,333333333	3	0	2	0	NA	1	700	0	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	1,734835198	0,259027867	-0,048163351	-0,479941322	0,359187914	-0,605115182	1,388888889
Her005	1	Remmene, vid vallen	75	4	26,4	3	2,333333333	3	0	3	0	NA	0	NA	0	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	0,862125637	0,259027867	-0,048163351	-0,479941322	-0,923626064	-0,605115182	0
Her005	1	Remmene, vid vallen	76	1	26	3	2	2	0	2	0	NA	1	100	0	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	0,787852483	0,259027867	-0,850885873	-0,479941322	0,359187914	-0,605115182	1,388888889
Her005	1	Remmene, vid vallen	77	4	26,1	3	2,333333333	3	0	2	0	NA	1	0	0	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	0,806420771	0,259027867	-0,048163351	-0,479941322	0,359187914	-0,605115182	1,388888889
Her005	1	Remmene, vid vallen	78	2	28,5	5	1,8	3	2	1	0	NA	4	1000	1	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	1,252059696	1,739187104	-0,048163351	0,623372061	4,207629848	1,636052159	5,555555556
Her005	1	Remmene, vid vallen	79	1	28	4	1,75	2	4	5	0	NA	0	NA	1	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	1,159218253	0,999107486	-0,850885873	1,726685444	-0,923626064	1,636052159	0
Her005	1	Remmene, vid vallen	80	2	21,4	1	1	1	0	1	0	NA	0	NA	0	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	-0,06628879	-1,221131371	-1,653608395	-0,479941322	-0,923626064	-0,605115182	0
Her005	1	Remmene, vid vallen	81	5	25,8	3	2	3	0	2	0	NA	1	NA	0	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	0,750715906	0,259027867	-0,048163351	-0,479941322	0,359187914	-0,605115182	1,388888889
Her005	1	Remmene, vid vallen	82	2	22,7	3	1,333333333	2	0	0	0	NA	3	470	0	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	0,175098961	0,259027867	-0,850885873	-0,479941322	2,92481587	-0,605115182	4,166666667
Her005	1	Remmene, vid vallen	83	14	27,8	2	1,5	2	1	2	1	NA	0	NA	1	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	1,122081676	-0,481051752	-0,850885873	0,07171537	-0,923626064	1,636052159	0
Her005	1	Remmene, vid vallen	84	2	24,9	1	3	3	0	1	0	NA	0	NA	0	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	0,583601309	-1,221131371	-0,048163351	-0,479941322	-0,923626064	-0,605115182	0
Her005	1	Remmene, vid vallen	85	4	23,1	2	1,5	2	0	1	0	NA	1	0	0	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	0,249372115	-0,481051752	-0,850885873	-0,479941322	0,359187914	-0,605115182	1,388888889
Her005	1	Remmene, vid vallen	86	7	32,6	4	3	5	0	2	0	NA	1	0	0	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	2,013359526	0,999107486	1,557281692	-0,479941322	0,359187914	-0,605115182	1,388888889
Her005	1	Remmene, vid vallen	87	2	34	3	1,333333333	2	0	4	0	NA	0	NA	0	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	2,273315565	0,259027867	-0,850885873	-0,479941322	-0,923626064	-0,605115182	0
Her005	1	Remmene, vid vallen	88	12	22,3	1	3	3	0	1	0	NA	0	NA	0	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	0,100825807	-1,221131371	-0,048163351	-0,479941322	-0,923626064	-0,605115182	0
Her005	1	Remmene, vid vallen	89	3	27,1	3	2,666666667	3	4	3	0	NA	0	NA	1	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	0,992103656	0,259027867	-0,048163351	1,726685444	-0,923626064	1,636052159	0
Her005	1	Remmene, vid vallen	90	4	36	5	3	4	0	4	0	NA	0	840	0	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	2,644681336	1,739187104	0,754559171	-0,479941322	-0,923626064	-0,605115182	0
Her005	1	Remmene, vid vallen	91	2	20,9	4	4,75	5	0	4	0	NA	0	NA	0	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	-0,159130233	0,999107486	1,557281692	-0,479941322	-0,923626064	-0,605115182	0
Her005	1	Remmene, vid vallen	92	2	23,4	1	2	2	2	1	1	NA	0	NA	1	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	0,305076981	-1,221131371	-0,850885873	0,623372061	-0,923626064	1,636052159	0
Her005	1	Remmene, vid vallen	93	5	30	3	2	3	1	1	0	NA	2	190	1	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	1,530584024	0,259027867	-0,048163351	0,07171537	1,642001892	1,636052159	2,777777778
Her005	1	Remmene, vid vallen	94	3	24,9	2	2,5	3	0	2	0	NA	0	NA	0	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	0,583601309	-0,481051752	-0,048163351	-0,479941322	-0,923626064	-0,605115182	0
Her005	1	Remmene, vid vallen	95	3	30,2	4	2,75	5	0	3	0	NA	0	NA	0	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	1,567720601	0,999107486	1,557281692	-0,479941322	-0,923626064	-0,605115182	0
Her005	1	Remmene, vid vallen	96	3	21,2	3	2	3	0	1	0	NA	1	420	0	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	-0,103425367	0,259027867	-0,048163351	-0,479941322	0,359187914	-0,605115182	1,388888889
Her005	1	Remmene, vid vallen	97	8	26	3	2,333333333	3	2	3	0	NA	1	500	1	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	0,787852483	0,259027867	-0,048163351	0,623372061	0,359187914	1,636052159	1,388888889
Her005	1	Remmene, vid vallen	98	7	21,6	2	3	4	3	1	0	NA	1	260	1	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	-0,029152213	-0,481051752	0,754559171	1,175028753	0,359187914	1,636052159	1,388888889
Her005	1	Remmene, vid vallen	99	2	27,1	3	2,333333333	3	0	2	0	NA	0	NA	0	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	0,992103656	0,259027867	-0,048163351	-0,479941322	-0,923626064	-0,605115182	0
Her005	1	Remmene, vid vallen	100	6	27	5	3	5	5	3	0	NA	2	920	1	21,757	2,65	3,06	0,87	0,72	0,27	5,385525963	1,351205971	1,245760487	1,812721599	0,779536252	0,446196043	0,973535368	1,739187104	1,557281692	2,278342136	1,642001892	1,636052159	2,777777778
Ler010	1	Vite mosse NO	1	2	15,1	1	3	3	0	1	0	NA	0	NA	0	20,92	2,28	3,81	3,22	0,41	0,61	5,455031965	1,223342003	1,2284095	4,096265853	0,652810552	0,49020713	-1,066904839	-1,046314111	-0,659389235	-0,786081791	-0,628053574	-1,244371945	0
Ler010	1	Vite mosse NO	2	3	22,5	3	2,333333333	4	7	2	0	NA	1	0	1	20,92	2,28	3,81	3,22	0,41	0,61	5,455031965	1,223342003	1,2284095	4,096265853	0,652810552	0,49020713	0,289640833	0,588551687	0,154671549	0,922791668	0,903784411	0,795582063	2,43902439
Ler010	1	Vite mosse NO	3	1	16,1	1	2	2	0	0	0	NA	1	170	0	20,92	2,28	3,81	3,22	0,41	0,61	5,455031965	1,223342003	1,2284095	4,096265853	0,652810552	0,49020713	-0,883587856	-1,046314111	-1,473450018	-0,786081791	0,903784411	-1,244371945	2,43902439
Ler010	1	Vite mosse NO	4	3	21,3	3	2,666666667	5	0	1	0	NA	1	0	0	20,92	2,28	3,81	3,22	0,41	0,61	5,455031965	1,223342003	1,2284095	4,096265853	0,652810552	0,49020713	0,069660453	0,588551687	0,968732333	-0,786081791	0,903784411	-1,244371945	2,43902439
Ler010	1	Vite mosse NO	5	2	21,5	2	1,5	2	14	1	0	NA	1	140	1	20,92	2,28	3,81	3,22	0,41	0,61	5,455031965	1,223342003	1,2284095	4,096265853	0,652810552	0,49020713	0,10632385	-0,228881212	-1,473450018	2,631665128	0,903784411	0,795582063	2,43902439
Ler010	1	Vite mosse NO	6	2	22,3	2	1,5	2	0	1	0	NA	1	310	0	20,92	2,28	3,81	3,22	0,41	0,61	5,455031965	1,223342003	1,2284095	4,096265853	0,652810552	0,49020713	0,252977436	-0,228881212	-1,473450018	-0,786081791	0,903784411	-1,244371945	2,43902439
Ler010	1	Vite mosse NO	7	1	22	3	2,666666667	4	3	3	0	NA	0	NA	1	20,92	2,28	3,81	3,22	0,41	0,61	5,455031965	1,223342003	1,2284095	4,096265853	0,652810552	0,49020713	0,197982341	0,588551687	0,154671549	-0,053707452	-0,628053574	0,795582063	0
Ler010	1	Vite mosse NO	8	2	14,5	2	1	1	2	0	0	NA	1	0	1	20,92	2,28	3,81	3,22	0,41	0,61	5,455031965	1,223342003	1,2284095	4,096265853	0,652810552	0,49020713	-1,176895029	-0,228881212	-2,287510802	-0,297832232	0,903784411	0,795582063	2,43902439
Ler010	1	Vite mosse NO	9	3	17,1	1	4	4	0	1	0	NA	0	NA	0	20,92	2,28	3,81	3,22	0,41	0,61	5,455031965	1,223342003	1,2284095	4,096265853	0,652810552	0,49020713	-0,700270874	-1,046314111	0,154671549	-0,786081791	-0,628053574	-1,244371945	0
Ler010	1	Vite mosse NO	10	4	24,9	3	3	5	7	3	0	NA	0	NA	1	20,92	2,28	3,81	3,22	0,41	0,61	5,455031965	1,223342003	1,2284095	4,096265853	0,652810552	0,49020713	0,729601591	0,588551687	0,968732333	0,922791668	-0,628053574	0,795582063	0
Ler010	1	Vite mosse NO	11	2	27,2	3	3	5	0	1	0	NA	1	0	0	20,92	2,28	3,81	3,22	0,41	0,61	5,455031965	1,223342003	1,2284095	4,096265853	0,652810552	0,49020713	1,151230651	0,588551687	0,968732333	-0,786081791	0,903784411	-1,244371945	2,43902439
Ler010	1	Vite mosse NO	12	4	28,2	1	4	4	8	1	0	NA	0	NA	1	20,92	2,28	3,81	3,22	0,41	0,61	5,455031965	1,223342003	1,2284095	4,096265853	0,652810552	0,49020713	1,334547634	-1,046314111	0,154671549	1,166916448	-0,628053574	0,795582063	0
Ler010	1	Vite mosse NO	13	4	25,2	4	2,5	4	14	4	0	NA	0	NA	1	20,92	2,28	3,81	3,22	0,41	0,61	5,455031965	1,223342003	1,2284095	4,096265853	0,652810552	0,49020713	0,784596686	1,405984586	0,154671549	2,631665128	-0,628053574	0,795582063	0
Ler010	1	Vite mosse NO	14	4	26	3	2	3	8	2	0	NA	0	0	1	20,92	2,28	3,81	3,22	0,41	0,61	5,455031965	1,223342003	1,2284095	4,096265853	0,652810552	0,49020713	0,931250272	0,588551687	-0,659389235	1,166916448	-0,628053574	0,795582063	0
Ler010	1	Vite mosse NO	15	3	29,7	4	2,5	4	1	3	0	NA	0	NA	1	20,92	2,28	3,81	3,22	0,41	0,61	5,455031965	1,223342003	1,2284095	4,096265853	0,652810552	0,49020713	1,609523108	1,405984586	0,154671549	-0,541957011	-0,628053574	0,795582063	0
Ler010	1	Vite mosse NO	16	3	21,3	2	3	4	5	2	0	NA	0	NA	1	20,92	2,28	3,81	3,22	0,41	0,61	5,455031965	1,223342003	1,2284095	4,096265853	0,652810552	0,49020713	0,069660453	-0,228881212	0,154671549	0,434542108	-0,628053574	0,795582063	0
Ler010	1	Vite mosse NO	17	3	25,3	3	3,333333333	6	22	3	0	NA	0	NA	1	20,92	2,28	3,81	3,22	0,41	0,61	5,455031965	1,223342003	1,2284095	4,096265853	0,652810552	0,49020713	0,802928384	0,588551687	1,782793116	4,584663367	-0,628053574	0,795582063	0
Ler010	1	Vite mosse NO	18	1	21,2	2	3,5	5	0	1	0	NA	1	40	0	20,92	2,28	3,81	3,22	0,41	0,61	5,455031965	1,223342003	1,2284095	4,096265853	0,652810552	0,49020713	0,051328755	-0,228881212	0,968732333	-0,786081791	0,903784411	-1,244371945	2,43902439
Ler010	1	Vite mosse NO	19	3	31,2	5	1,8	2	7	4	0	NA	1	190	1	20,92	2,28	3,81	3,22	0,41	0,61	5,455031965	1,223342003	1,2284095	4,096265853	0,652810552	0,49020713	1,884498582	2,223417485	-1,473450018	0,922791668	0,903784411	0,795582063	2,43902439
Ler010	1	Vite mosse NO	20	3	19,8	1	5	5	0	1	0	NA	0	NA	0	20,92	2,28	3,81	3,22	0,41	0,61	5,455031965	1,223342003	1,2284095	4,096265853	0,652810552	0,49020713	-0,205315021	-1,046314111	0,968732333	-0,786081791	-0,628053574	-1,244371945	0
Ler010	1	Vite mosse NO	21	3	12,8	1	5	5	2	1	0	NA	0	14	1	20,92	2,28	3,81	3,22	0,41	0,61	5,455031965	1,223342003	1,2284095	4,096265853	0,652810552	0,49020713	-1,488533899	-1,046314111	0,968732333	-0,297832232	-0,628053574	0,795582063	0
