"Estimate"	"Std..Error"	"t.value"	"Pr...t.."	"sig"
"Her003.(Intercept)"	0.352844397154347	0.346885617068195	1.01717793933491	0.311707721467329	""
"Her003.most_adv"	0.0363280055958932	0.302808122302797	0.119970380317495	0.904765405602476	""
"Her003.n_fl"	0.563834189637187	0.394293967852124	1.4299843152778	0.156072541649751	""
"Her003.h_shoot"	0.00441939156815777	0.272797025293778	0.0162002923726843	0.987109306643358	""
"Her003.I(most_adv^2)"	0.226261825414363	0.265934007012444	0.850819449367283	0.397054980926062	""
"Her003.I(n_fl^2)"	0.199517005519029	0.13007724656678	1.5338347849837	0.128465324711234	""
"Her003.I(h_shoot^2)"	0.22791369719353	0.178145875886135	1.27936555398681	0.203951100569011	""
"Her004.(Intercept)"	0.462143014345602	0.365074597156749	1.26588652824611	0.208715681404643	""
"Her004.most_adv"	-0.237634466508748	0.283650720871053	-0.837771417534231	0.404306998390246	""
"Her004.n_fl"	0.123446223038334	0.41518263243899	0.297329929995263	0.766877760742521	""
"Her004.h_shoot"	0.175792701275542	0.298353400551107	0.589209645175233	0.557149238820033	""
"Her004.I(most_adv^2)"	0.113852569215929	0.246449341904573	0.461971488079743	0.645180648659534	""
"Her004.I(n_fl^2)"	0.0900544402516419	0.171286472206989	0.525753371479428	0.600310992279539	""
"Her004.I(h_shoot^2)"	0.339382875031821	0.162166399337572	2.09280637923858	0.0390895247041348	"*"
"Her005.(Intercept)"	1.09710213580345	0.300911862819401	3.64592517398325	0.000438931874784127	"*"
"Her005.most_adv"	0.174128222315964	0.211253054613763	0.824263689982255	0.411898745320324	""
"Her005.n_fl"	0.618144396775728	0.352793906957922	1.75214022857105	0.0830458236928868	""
"Her005.h_shoot"	-0.585693115398574	0.227691595313746	-2.57230889261205	0.0116858929382306	"*"
"Her005.I(most_adv^2)"	0.0922738027776656	0.183194030825854	0.503694374547509	0.615667231002524	""
"Her005.I(n_fl^2)"	-0.184579261250503	0.114993846531134	-1.60512294195263	0.111857330290963	""
"Her005.I(h_shoot^2)"	-0.00577750698519115	0.137216397194817	-0.0421050771139864	0.966505198610391	""
"Ler010.(Intercept)"	0.606941257920903	0.209137000978287	2.9021227954967	0.00463796235778604	"*"
"Ler010.most_adv"	0.00736222149683343	0.146887945204857	0.0501213458093224	0.960134347102644	""
"Ler010.n_fl"	0.331216000537074	0.190427384712817	1.73932967170966	0.0853214395526298	""
"Ler010.h_shoot"	-0.0636256772691814	0.138255910486043	-0.460202222425815	0.6464569155797	""
"Ler010.I(most_adv^2)"	-0.0311096330670811	0.11836157032853	-0.262835589125184	0.793265005378212	""
"Ler010.I(n_fl^2)"	0.281151905653818	0.109221400651813	2.57414667799494	0.0116458631087373	"*"
"Ler010.I(h_shoot^2)"	0.151041568142448	0.0965908838781772	1.56372487835338	0.121315610342423	""
"Par003.(Intercept)"	0.768937555008094	0.300846877901664	2.55591003759538	0.012212291494628	"*"
"Par003.most_adv"	-0.509413379905171	0.24602650923397	-2.07056297100375	0.0411710874006868	"*"
"Par003.n_fl"	-0.28035935048057	0.455426419223258	-0.615597467882365	0.539663848456904	""
"Par003.h_shoot"	-0.353426757876317	0.233489581954749	-1.51367249415356	0.133500103259905	""
"Par003.I(most_adv^2)"	0.116590335102175	0.210492783236748	0.553892315495882	0.580981907125472	""
"Par003.I(n_fl^2)"	0.0579381775944352	0.0964447741835344	0.600739418853103	0.549474849195746	""
"Par003.I(h_shoot^2)"	0.0588678963861228	0.144722430628004	0.40676414934902	0.685115832291858	""
"Sve013.(Intercept)"	1.10062161823672	0.294550612341594	3.73661290155568	0.000321703670896788	"*"
"Sve013.most_adv"	0.4868113624165	0.2312393479951	2.10522718835384	0.0379671737023293	"*"
"Sve013.n_fl"	0.0407060111764754	0.24239755997827	0.16793077941925	0.867002387088945	""
"Sve013.h_shoot"	-0.15827063880362	0.233875999037645	-0.676728862537729	0.500257745680378	""
"Sve013.I(most_adv^2)"	0.181899563496865	0.163073321343196	1.11544648749778	0.267533167008468	""
"Sve013.I(n_fl^2)"	-0.226820204845746	0.160050906559754	-1.4171753832651	0.159773103137881	""
"Sve013.I(h_shoot^2)"	-0.0567173568700324	0.158521012875474	-0.35779078016986	0.721310644200918	""
"Tra001.(Intercept)"	0.872839161165078	0.422904900175706	2.06391356733496	0.0418420596304896	"*"
"Tra001.most_adv"	0.363437741972463	0.288129441517011	1.26136968183103	0.210364689856978	""
"Tra001.n_fl"	0.301760518228363	0.602909009969093	0.500507561238522	0.617912971855283	""
"Tra001.h_shoot"	0.572604599633073	0.350399036000087	1.63415004267572	0.105644886753807	""
"Tra001.I(most_adv^2)"	-0.154408407079521	0.24430241016913	-0.632038001477858	0.528929578310483	""
"Tra001.I(n_fl^2)"	-0.110072293416181	0.130917880715631	-0.840773565952165	0.402654711452709	""
"Tra001.I(h_shoot^2)"	0.395769031643156	0.241871364826988	1.63627898625474	0.105197848088927	""
"Tra002.(Intercept)"	1.00485987922992	0.123798801611698	8.11687888855106	1.93068868319479e-12	"*"
"Tra002.most_adv"	0.101218976736621	0.0935413584492447	1.08207725881533	0.282015971458225	""
"Tra002.n_fl"	0.630323507607209	0.135409501290676	4.65494298109946	1.07356255673459e-05	"*"
"Tra002.h_shoot"	0.223387564564389	0.108113206368133	2.0662375307207	0.0415867645580424	"*"
