"Estimate"	"Std..Error"	"t.value"	"Pr...t.."	"sig"
"Sve011.(Intercept)"	0.999999999999998	0.0460872542329694	21.6979730435889	1.3843849722569e-38	"*"
"Sve011.phen_index"	0.0948084644739515	0.0509255913656371	1.86170571477988	0.0657361789704811	""
"Sve011.n_fl"	0.593864676005668	0.05286688035143	11.2332082403573	3.94893634551652e-19	"*"
"Sve011.n_shoots"	-0.0437008965475261	0.0489877524501112	-0.89207800647786	0.37460513967704	""
"Sve011.h_shoot"	0.0506109847345549	0.0540864952097001	0.935741621606832	0.351778837695638	""
"Sve013.(Intercept)"	1	0.234346031409577	4.26719408895068	4.68159345668054e-05	"*"
"Sve013.phen_index"	0.517098501766412	0.266330321053927	1.94156827401454	0.0551523415899348	""
"Sve013.n_fl"	0.586499155224078	0.265728770422758	2.20713456917365	0.0297129756767564	"*"
"Sve013.n_shoots"	-0.255712554337253	0.238024640730061	-1.07431127110597	0.285404309275388	""
"Sve013.h_shoot"	0.102676696980909	0.295713811103723	0.34721644077995	0.729196747126326	""
"Tra001.(Intercept)"	0.999999999999999	0.163248224258844	6.12564090384475	2.03330687991885e-08	"*"
"Tra001.phen_index"	0.174377410308214	0.165311616557093	1.05484063334406	0.294173548146904	""
"Tra001.n_fl"	1.01127328907402	0.202210983334492	5.00107992354302	2.6047451135754e-06	"*"
"Tra001.n_shoots"	-0.00577745863675886	0.16611196462074	-0.0347805087366807	0.972327738149024	""
"Tra001.h_shoot"	0.0996110598995097	0.201484813647914	0.494384951878188	0.622175647377753	""
"Tra002.(Intercept)"	0.999999999999999	0.0598450818785024	16.7098108751894	4.92580247903869e-30	"*"
"Tra002.phen_index"	0.0972471743509556	0.0613748305526077	1.58447972035702	0.116407974665977	""
"Tra002.n_fl"	0.845083146223177	0.0736421578172682	11.4755348196087	1.21822793510329e-19	"*"
"Tra002.n_shoots"	0.000998031799974222	0.0645101108149012	0.0154709360651677	0.987688916215639	""
"Tra002.h_shoot"	-0.155836694933843	0.0719621688635681	-2.1655363838365	0.0328507003495089	"*"
"Vår004.(Intercept)"	1	0.112632990569232	8.878393399182	4.11958748116562e-14	"*"
"Vår004.phen_index"	0.13984072133802	0.115533626562303	1.21038978433356	0.229132276237238	""
"Vår004.n_fl"	0.204888870759427	0.138867453252611	1.47542758191668	0.143404340981595	""
"Vår004.n_shoots"	0.00456965616433164	0.114661305826182	0.0398535158081915	0.968293545544432	""
"Vår004.h_shoot"	0.365997310738596	0.139260654406731	2.6281458485011	0.0100117696758362	"*"
"Vår009.(Intercept)"	0.797741873134562	0.0332325105617897	24.0048632994883	4.57715585667941e-53	"*"
"Vår009.phen_index"	0.0759365565287434	0.0314489862302376	2.41459473360486	0.016964975265365	"*"
"Vår009.n_fl"	0.631569152913572	0.0515545505691556	12.2505025442202	2.62012808085299e-24	"*"
"Vår009.n_shoots"	0.00735255186453846	0.0326818075905384	0.224973843450051	0.822307868274107	""
"Vår009.h_shoot"	0.0227362634627916	0.0433994652985679	0.523883492719941	0.601137957552132	""
