"Estimate"	"Std..Error"	"t.value"	"Pr...t.."	"sig"
"Bor012.I(n_fl^2)"	-0.0755504774405644	0.0599695018666067	-1.25981499077006	0.210888435809476	""
"Bor012.I(h_shoot^2)"	-0.0278640048572542	0.0535860818044294	-0.519985860487956	0.604309001956165	""
"Göt009a.(Intercept)"	0.988148185788015	0.353928624166493	2.79194198580326	0.00635924225067403	"*"
"Göt009a.most_adv"	-0.362136505414011	0.267984200063209	-1.35133528517202	0.179866178153016	""
"Göt009a.n_fl"	0.414315831542545	0.332098093660732	1.24757064087759	0.215320667754793	""
"Göt009a.h_shoot"	0.311042679025512	0.269543133643631	1.1539625395791	0.251472415729076	""
"Göt009a.I(most_adv^2)"	-0.380324669003572	0.239498587794925	-1.58800380622383	0.115679669250027	""
"Göt009a.I(n_fl^2)"	0.415469469018762	0.15672825748931	2.6508906286226	0.00943653162564804	"*"
"Göt009a.I(h_shoot^2)"	-0.0231732705081343	0.178064008225882	-0.130140115001444	0.896736650047987	""
"Göt009b.(Intercept)"	1.05485939252328	0.0974250516367195	10.8273937226809	3.70441654981838e-18	"*"
"Göt009b.most_adv"	0.0631604137284309	0.0915081990245915	0.690215897609978	0.491777345617215	""
"Göt009b.n_fl"	0.913620617997262	0.136531002167027	6.69167151413399	1.63710823642398e-09	"*"
"Göt009b.h_shoot"	-0.0851490397658289	0.100403311309513	-0.848070035293357	0.398576422216837	""
"Göt009b.I(most_adv^2)"	-0.00877128807425972	0.0646118718259713	-0.135753505143524	0.892309560149554	""
"Göt009b.I(n_fl^2)"	-0.0121857797569515	0.0337120428613354	-0.361466666587787	0.718570534381549	""
"Göt009b.I(h_shoot^2)"	-0.0344564599700778	0.0586042317649394	-0.587951738848521	0.557989719194843	""
"Göt016.(Intercept)"	1.42033538156402	0.257559053556836	5.51460087288522	3.12035305433311e-07	"*"
"Göt016.most_adv"	0.173274790067342	0.186447640307797	0.929348259818637	0.35511460002203	""
"Göt016.n_fl"	0.394716095522157	0.179392944340894	2.20028773691396	0.0302633922343003	"*"
"Göt016.h_shoot"	0.22187297361146	0.157335888167807	1.41018667892745	0.161820409754728	""
"Göt016.I(most_adv^2)"	-0.290236578776417	0.145431184458135	-1.99569700169751	0.0488923599003692	"*"
"Göt016.I(n_fl^2)"	-0.0311468229435877	0.140334728439049	-0.221946650626224	0.824842066867391	""
"Göt016.I(h_shoot^2)"	-0.0930967816779911	0.120394363943568	-0.773265281102594	0.44132642630512	""
"Her003.(Intercept)"	0.710234946721772	0.201723418355421	3.52083537207561	0.000668390888373479	"*"
"Her003.most_adv"	-0.00782937568742345	0.178034523914114	-0.0439767271835457	0.965017240771839	""
"Her003.n_fl"	0.292021727256621	0.274025607298831	1.06567313228564	0.289330299861385	""
"Her003.h_shoot"	0.153843538352445	0.190749836273893	0.806519897251943	0.422000822165237	""
"Her003.I(most_adv^2)"	-0.0806334887810807	0.141350400802832	-0.570451079891563	0.569747496707989	""
"Her003.I(n_fl^2)"	0.111312654195453	0.0878103017950784	1.26764914730873	0.208088010441609	""
"Her003.I(h_shoot^2)"	0.262012807593939	0.123349129339644	2.12415611684199	0.0363103325269496	"*"
"Her004.(Intercept)"	1.20551668706739	0.265521068554487	4.54019221009576	1.68079874455733e-05	"*"
"Her004.most_adv"	-0.211437261302675	0.186591204487324	-1.13315770635394	0.260060877499291	""
"Her004.n_fl"	0.46258466898818	0.26809081671944	1.72547748799721	0.0877628334733933	""
"Her004.h_shoot"	-0.0267705056038357	0.217024123551416	-0.123352672347014	0.902094029052656	""
"Her004.I(most_adv^2)"	-0.123807409969608	0.185850223211078	-0.666167668945947	0.506953070794624	""
"Her004.I(n_fl^2)"	0.090065277923569	0.132887432518572	0.677756174655429	0.499609028609816	""
"Her004.I(h_shoot^2)"	-0.173850481153339	0.129068570281672	-1.34696216727231	0.181265512328828	""
"Her005.(Intercept)"	1.32650562961416	0.169918143894997	7.80673328466844	8.56977467672974e-12	"*"
"Her005.most_adv"	-0.363045446802653	0.125195536985234	-2.89982738638256	0.0046585404235006	"*"
"Her005.n_fl"	0.686107689615441	0.154032384420077	4.45430804826269	2.34124232991049e-05	"*"
"Her005.h_shoot"	-0.105205567171423	0.128956731730934	-0.815820669144535	0.416687318833833	""
"Her005.I(most_adv^2)"	-0.0783012586091581	0.117252673425602	-0.667799345819104	0.505915544340886	""
"Her005.I(n_fl^2)"	-0.137102675979217	0.052407261310138	-2.61610075687536	0.0103789668144717	"*"
"Her005.I(h_shoot^2)"	-0.114399731688551	0.08619164999046	-1.32727162899437	0.187668048188977	""
"Ler010.(Intercept)"	0.934890938910642	0.258432221766853	3.61754789135413	0.000483266891108557	"*"
"Ler010.most_adv"	-0.226832361905944	0.188887534389368	-1.20088582149819	0.232845169415468	""
"Ler010.n_fl"	0.27674642603723	0.226244223716491	1.22321985282605	0.224337135209812	""
"Ler010.h_shoot"	0.184961887505691	0.213416914729127	0.866669297231892	0.388353771708965	""
"Ler010.I(most_adv^2)"	-0.0439768959642119	0.154406887223603	-0.284811751308263	0.776421632716463	""
"Ler010.I(n_fl^2)"	0.192853346665337	0.110574002022647	1.74411112139938	0.0844438052817142	""
"Ler010.I(h_shoot^2)"	-0.0831097223280354	0.135478199413427	-0.613454583009451	0.541073310914375	""
"Mar001.(Intercept)"	0.659000782609783	0.153878115903715	4.28261535917253	4.49208558895419e-05	"*"
"Mar001.most_adv"	0.352119982062853	0.132557802259591	2.656350483039	0.00929587998385262	"*"
"Mar001.n_fl"	0.158365092655992	0.229837219076708	0.689031538460871	0.492518895723084	""
"Mar001.h_shoot"	0.391805179261933	0.124459864261745	3.14804440440291	0.0022094528863235	"*"
"Mar001.I(most_adv^2)"	0.227824358788746	0.0787281337867521	2.89381124422237	0.00474108874417093	"*"
"Mar001.I(n_fl^2)"	0.180551398752707	0.0656923877280407	2.74843714769769	0.00719312809244667	"*"
"Mar001.I(h_shoot^2)"	-0.0639321036119442	0.0812496622872338	-0.786859930394927	0.433364465855795	""
"Par003.(Intercept)"	1.10485677811572	0.216848675508837	5.09505891849772	1.82125417169345e-06	"*"
"Par003.most_adv"	-0.432540234899268	0.181021690547971	-2.38943871085241	0.0188922895820312	"*"
"Par003.n_fl"	-0.0470837735162559	0.271210561219567	-0.173605973545174	0.86255245609632	""
"Par003.h_shoot"	0.250973683141689	0.160653066537678	1.56220910406854	0.121635342327856	""
"Par003.I(most_adv^2)"	-0.0985186689442798	0.171522131375604	-0.574378758905118	0.567098267417855	""
"Par003.I(n_fl^2)"	-0.009119350062721	0.0886634619583456	-0.102853530206223	0.918300678496449	""
"Par003.I(h_shoot^2)"	0.00172208151637727	0.127887403002065	0.0134656070570881	0.9892851696973	""
"Sve001.(Intercept)"	0.958894613250501	0.0640812853205427	14.96372315964	1.70147863538934e-26	"*"
"Sve001.most_adv"	0.124201360097389	0.0723157151857935	1.71748782098456	0.0892183456628666	""
"Sve001.n_fl"	0.473135838504345	0.083792004957113	5.64655110886186	1.76810834453797e-07	"*"
"Sve001.h_shoot"	0.0443136420737449	0.068738713384185	0.644667900984314	0.520729456281283	""
"Sve001.I(most_adv^2)"	-0.077641557786298	0.0575254447118058	-1.34969070078938	0.180391461141186	""
"Sve001.I(n_fl^2)"	0.059662827019841	0.0398985675516383	1.49536263282192	0.138205553580483	""
"Sve001.I(h_shoot^2)"	0.0594993234427203	0.0376799326580378	1.57907191561894	0.117715003037254	""
"Sve005.(Intercept)"	1.03182342106831	0.209061387485413	4.93550451127811	3.49837279189867e-06	"*"
"Sve005.most_adv"	0.23557799163038	0.142374732302834	1.65463342982307	0.101370130405558	""
"Sve005.n_fl"	0.627318563938918	0.210601832183083	2.97869471236874	0.00369199148704892	"*"
"Sve005.h_shoot"	-0.437110318571992	0.187269707279418	-2.33412186584879	0.0217426591268672	"*"
"Sve005.I(most_adv^2)"	-0.109222007943811	0.104796777323416	-1.04222678152342	0.300008317734107	""
"Sve005.I(n_fl^2)"	-0.0592245233424266	0.0763789269157677	-0.775403972456181	0.44006824591363	""
"Sve005.I(h_shoot^2)"	0.136301661520262	0.129532666864808	1.0522570469619	0.29540804059419	""
"Sve011.(Intercept)"	0.98933595756586	0.085760686572185	11.5360078971981	1.22964815140505e-19	"*"
"Sve011.most_adv"	0.080615628194303	0.0647354009221903	1.24530978484555	0.216146462454197	""
"Sve011.n_fl"	0.540313754036228	0.113281402720844	4.76965981227923	6.81638911399395e-06	"*"
"Sve011.h_shoot"	0.0572037291159823	0.0553710566692012	1.03309802190935	0.304237108720996	""
"Sve011.I(most_adv^2)"	0.00799228705177318	0.0507380720083911	0.157520511430773	0.875176142304184	""
"Sve011.I(n_fl^2)"	0.00895478686839578	0.0441850550151675	0.202665513606848	0.839839200877442	""
"Sve011.I(h_shoot^2)"	-0.0061753138856857	0.0395640786697045	-0.156083854175893	0.876305236256405	""
"Sve013.(Intercept)"	0.466755346456686	0.380938131312396	1.22527861636911	0.223564374736732	""
"Sve013.most_adv"	0.917328234491644	0.340070552417813	2.69746447603204	0.00829632287854442	"*"
"Sve013.n_fl"	0.238964729687243	0.38396911137072	0.622354045183921	0.535232037827954	""
"Sve013.h_shoot"	-7.51388350136813e-05	0.322729870140873	-0.000232822685364955	0.999814733065406	""
"Sve013.I(most_adv^2)"	0.408491071436631	0.225524679911098	1.81129210159021	0.0733238557119024	""
"Sve013.I(n_fl^2)"	-0.000156096740864536	0.186411193762405	-0.000837378580727796	0.999333662243462	""
"Sve013.I(h_shoot^2)"	0.130295988479298	0.216399178153979	0.602109442331548	0.54856647368941	""
"Tra001.(Intercept)"	0.788887230930817	0.28303473856382	2.78724525100276	0.00644480876386149	"*"
"Tra001.most_adv"	0.177835823876344	0.187870889757218	0.946585307101906	0.34630317391378	""
"Tra001.n_fl"	0.532706343480306	0.293899075017214	1.81254855412221	0.0731280732440652	""
"Tra001.h_shoot"	0.113658381509618	0.202858425428482	0.560284253757499	0.576632777179465	""
"Tra001.I(most_adv^2)"	0.0845062110497623	0.177870711836847	0.475099077172841	0.635830251574065	""
"Tra001.I(n_fl^2)"	0.288972327036632	0.121439327722662	2.37956132050216	0.0193755079092775	"*"
"Tra001.I(h_shoot^2)"	-0.160233316804391	0.138448852996653	-1.15734665427864	0.250094648291553	""
"Tra002.(Intercept)"	0.91579615127872	0.110343970845451	8.29946705979424	7.99718650055792e-13	"*"
"Tra002.most_adv"	0.000477213457314091	0.0938125225558841	0.00508688439786719	0.995952166868906	""
"Tra002.n_fl"	0.691020534955484	0.0873948665217058	7.90687785745241	5.30178909178373e-12	"*"
"Tra002.h_shoot"	-0.129218802928942	0.0724481079623647	-1.78360493549491	0.0777498700786345	""
"Tra002.I(most_adv^2)"	-0.0610253112665984	0.0681835701746304	-0.89501490036825	0.373089737460886	""
"Tra002.I(n_fl^2)"	0.181948624985116	0.0589761685009883	3.08512115333615	0.00267977980152363	"*"
"Tra002.I(h_shoot^2)"	-0.0358689210707612	0.0576121715259465	-0.6225927633123	0.535075798178329	""
"Vår004.(Intercept)"	1.05298799522569	0.195271774070172	5.3924229461207	5.25132940610965e-07	"*"
"Vår004.most_adv"	0.0886365658643991	0.121998065624705	0.726540748089122	0.469332078588529	""
"Vår004.n_fl"	0.310155668551687	0.173677615348613	1.78581256962291	0.0773890308492753	""
"Vår004.h_shoot"	0.24014384494531	0.155295552654152	1.54636653040617	0.125412343882355	""
"Vår004.I(most_adv^2)"	-0.044939684479875	0.114942654111203	-0.390974828512289	0.696710096151762	""
"Vår004.I(n_fl^2)"	-0.136397915303466	0.109319282217178	-1.24770225834902	0.215272664728661	""
"Vår004.I(h_shoot^2)"	0.127814372282644	0.0936067390619863	1.3654398557566	0.175408499117876	""
"Vår009.(Intercept)"	0.732758036584236	0.05953616845386	12.3077795500414	3.15307208561675e-21	"*"
"Vår009.most_adv"	-0.0172187152617508	0.0728186132839915	-0.236460356565677	0.813595493280799	""
"Vår009.n_fl"	0.658415408473944	0.107656208768673	6.11590744281846	2.24067114439032e-08	"*"
"Vår009.h_shoot"	0.0187249655194901	0.0639645208885632	0.292739869843035	0.770373142643567	""
"Vår009.I(most_adv^2)"	0.0177977250832961	0.0328032054808059	0.54256054621583	0.588730257408185	""
"Vår009.I(n_fl^2)"	0.00184979119688918	0.0406623436246401	0.0454915047190802	0.963813086225839	""
"Vår009.I(h_shoot^2)"	-0.0528197415416201	0.0402110548092041	-1.31356269543892	0.192224787704913	""
