predator	LokalID	Individ	most_adv	year	Datum
0	Sve005	38	4	2010	27/07/2010
0	Sve005	39	4	2010	27/07/2010
0	Sve005	40	2	2010	27/07/2010
0	Sve005	41	1	2010	27/07/2010
0	Sve005	42	3	2010	27/07/2010
0	Sve005	43	3	2010	27/07/2010
0	Sve005	44	3	2010	27/07/2010
0	Sve005	45	4	2010	27/07/2010
0	Sve005	46	3	2010	27/07/2010
0	Sve005	47	1	2010	27/07/2010
0	Sve005	48	1	2010	27/07/2010
0	Sve005	49	3	2010	27/07/2010
0	Sve005	50	3	2010	27/07/2010
0	Sve005	51	2	2010	27/07/2010
0	Sve005	52	4	2010	27/07/2010
0	Sve005	53	4	2010	27/07/2010
0	Sve005	54	2	2010	27/07/2010
0	Sve005	55	2	2010	27/07/2010
0	Sve005	56	3	2010	27/07/2010
0	Sve005	57	3	2010	27/07/2010
0	Sve005	58	4	2010	27/07/2010
0	Sve005	59	2	2010	27/07/2010
0	Sve005	60	5	2010	27/07/2010
0	Sve005	61	3	2010	27/07/2010
0	Sve005	62	4	2010	27/07/2010
0	Sve005	63	4	2010	27/07/2010
0	Sve005	64	3	2010	27/07/2010
0	Sve005	65	3	2010	27/07/2010
0	Sve005	66	4	2010	27/07/2010
0	Sve005	67	3	2010	27/07/2010
0	Sve005	68	4	2010	27/07/2010
0	Sve005	69	4	2010	27/07/2010
0	Sve005	70	3	2010	27/07/2010
0	Sve005	71	3	2010	27/07/2010
0	Sve005	72	4	2010	27/07/2010
0	Sve005	73	3	2010	27/07/2010
0	Sve005	74	3	2010	27/07/2010
0	Sve005	75	4	2010	27/07/2010
0	Sve005	76	2	2010	27/07/2010
0	Sve005	77	2	2010	27/07/2010
0	Sve005	78	2	2010	27/07/2010
0	Sve005	79	1	2010	27/07/2010
0	Sve005	80	2	2010	27/07/2010
0	Sve005	81	4	2010	27/07/2010
0	Sve005	82	3	2010	27/07/2010
0	Sve005	83	4	2010	27/07/2010
0	Sve005	84	5	2010	27/07/2010
0	Sve005	85	5	2010	27/07/2010
0	Sve005	86	4	2010	27/07/2010
0	Sve005	87	2	2010	27/07/2010
0	Sve005	88	4	2010	27/07/2010
0	Sve005	89	3	2010	27/07/2010
0	Sve005	90	2	2010	27/07/2010
0	Sve005	91	2	2010	27/07/2010
0	Sve005	92	3	2010	27/07/2010
0	Sve005	93	2	2010	27/07/2010
0	Sve005	94	3	2010	27/07/2010
0	Sve005	95	3	2010	27/07/2010
0	Sve005	96	4	2010	27/07/2010
0	Sve005	97	3	2010	27/07/2010
0	Sve005	98	3	2010	27/07/2010
0	Sve005	99	3	2010	27/07/2010
0	Sve005	100	3	2010	27/07/2010
0	Sve011	1	3	2010	27/07/2010
0	Sve011	2	5	2010	27/07/2010
0	Sve011	3	5	2010	27/07/2010
0	Sve011	4	2	2010	27/07/2010
0	Sve011	5	3	2010	27/07/2010
0	Sve011	6	3	2010	27/07/2010
0	Sve011	7	2	2010	27/07/2010
0	Sve011	8	4	2010	27/07/2010
0	Sve011	9	4	2010	27/07/2010
0	Sve011	10	1	2010	27/07/2010
0	Sve011	11	1	2010	27/07/2010
0	Sve011	12	5	2010	27/07/2010
0	Sve011	13	5	2010	27/07/2010
0	Sve011	14	1	2010	27/07/2010
0	Sve011	15	1	2010	27/07/2010
0	Sve011	16	2	2010	27/07/2010
0	Sve011	17	4	2010	27/07/2010
0	Sve011	18	3	2010	27/07/2010
0	Sve011	19	2	2010	27/07/2010
0	Sve011	20	2	2010	27/07/2010
0	Sve011	21	1	2010	27/07/2010
0	Sve011	22	1	2010	27/07/2010
0	Sve011	23	1	2010	27/07/2010
0	Sve011	24	2	2010	27/07/2010
0	Sve011	25	4	2010	27/07/2010
0	Sve011	26	3	2010	27/07/2010
0	Sve011	27	4	2010	27/07/2010
0	Sve011	28	1	2010	27/07/2010
0	Sve011	29	3	2010	27/07/2010
0	Sve011	30	4	2010	27/07/2010
0	Sve011	31	3	2010	27/07/2010
0	Sve011	32	5	2010	27/07/2010
0	Sve011	33	3	2010	27/07/2010
0	Sve011	34	4	2010	27/07/2010
0	Sve011	35	3	2010	27/07/2010
0	Sve011	36	5	2010	27/07/2010
0	Sve011	37	5	2010	27/07/2010
0	Sve011	38	3	2010	27/07/2010
0	Sve011	39	4	2010	27/07/2010
0	Sve011	40	4	2010	27/07/2010
0	Sve011	41	4	2010	27/07/2010
0	Sve011	42	3	2010	27/07/2010
0	Sve011	43	3	2010	27/07/2010
0	Sve011	44	3	2010	27/07/2010
0	Sve011	45	2	2010	27/07/2010
0	Sve011	46	4	2010	27/07/2010
0	Sve011	47	3	2010	27/07/2010
0	Sve011	48	3	2010	27/07/2010
0	Sve011	49	3	2010	27/07/2010
0	Sve011	50	4	2010	27/07/2010
0	Sve011	51	4	2010	27/07/2010
0	Sve011	52	5	2010	27/07/2010
0	Sve011	53	2	2010	27/07/2010
0	Sve011	54	3	2010	27/07/2010
0	Sve011	55	3	2010	27/07/2010
0	Sve011	56	4	2010	27/07/2010
0	Sve011	57	4	2010	27/07/2010
0	Sve011	58	5	2010	27/07/2010
0	Sve011	59	5	2010	27/07/2010
0	Sve011	60	4	2010	27/07/2010
0	Sve011	61	3	2010	27/07/2010
0	Sve011	62	4	2010	27/07/2010
0	Sve011	63	5	2010	27/07/2010
0	Sve011	64	4	2010	27/07/2010
0	Sve011	65	3	2010	27/07/2010
0	Sve011	66	1	2010	27/07/2010
0	Sve011	67	4	2010	27/07/2010
0	Sve011	68	2	2010	27/07/2010
0	Sve011	69	3	2010	27/07/2010
0	Sve011	70	2	2010	27/07/2010
0	Sve011	71	2	2010	27/07/2010
0	Sve011	72	2	2010	27/07/2010
0	Sve011	73	3	2010	27/07/2010
0	Sve011	74	1	2010	27/07/2010
0	Sve011	75	1	2010	27/07/2010
0	Sve011	76	3	2010	27/07/2010
0	Sve011	77	3	2010	27/07/2010
0	Sve011	78	2	2010	27/07/2010
0	Sve011	79	1	2010	27/07/2010
0	Sve011	80	3	2010	27/07/2010
0	Sve011	81	1	2010	27/07/2010
0	Sve011	82	1	2010	27/07/2010
0	Sve011	83	2	2010	27/07/2010
0	Sve011	84	3	2010	27/07/2010
0	Sve011	85	3	2010	27/07/2010
0	Sve011	86	1	2010	27/07/2010
0	Sve011	87	1	2010	27/07/2010
0	Sve011	88	3	2010	27/07/2010
0	Sve011	89	1	2010	27/07/2010
0	Sve011	90	1	2010	27/07/2010
0	Sve011	91	3	2010	27/07/2010
0	Sve011	92	1	2010	27/07/2010
0	Sve011	93	1	2010	27/07/2010
0	Sve011	94	2	2010	27/07/2010
0	Sve011	95	1	2010	27/07/2010
0	Sve011	96	2	2010	27/07/2010
0	Sve011	97	4	2010	27/07/2010
0	Sve011	98	3	2010	27/07/2010
0	Sve011	99	1	2010	27/07/2010
0	Sve011	100	2	2010	27/07/2010
0	Sve013	1	4	2010	29/07/2010
0	Sve013	2	4	2010	29/07/2010
0	Sve013	3	3	2010	29/07/2010
0	Sve013	4	3	2010	29/07/2010
0	Sve013	5	4	2010	29/07/2010
0	Sve013	6	4	2010	29/07/2010
0	Sve013	7	3	2010	29/07/2010
0	Sve013	8	3	2010	29/07/2010
0	Sve013	9	3	2010	29/07/2010
0	Sve013	10	5	2010	29/07/2010
0	Sve013	11	2	2010	29/07/2010
0	Sve013	12	2	2010	29/07/2010
0	Sve013	13	1	2010	29/07/2010
0	Sve013	14	2	2010	29/07/2010
0	Sve013	15	4	2010	29/07/2010
0	Sve013	16	4	2010	29/07/2010
0	Sve013	17	3	2010	29/07/2010
0	Sve013	18	3	2010	29/07/2010
0	Sve013	19	5	2010	29/07/2010
0	Sve013	20	4	2010	29/07/2010
0	Sve013	21	1	2010	29/07/2010
0	Sve013	22	3	2010	29/07/2010
0	Sve013	23	3	2010	29/07/2010
0	Sve013	24	5	2010	29/07/2010
0	Sve013	25	3	2010	29/07/2010
0	Sve013	26	1	2010	29/07/2010
0	Sve013	27	3	2010	29/07/2010
0	Sve013	28	5	2010	29/07/2010
0	Sve013	29	5	2010	29/07/2010
0	Sve013	30	3	2010	29/07/2010
0	Sve013	31	5	2010	29/07/2010
0	Sve013	32	2	2010	29/07/2010
0	Sve013	33	4	2010	29/07/2010
0	Sve013	34	2	2010	29/07/2010
0	Sve013	35	1	2010	29/07/2010
0	Sve013	36	2	2010	29/07/2010
0	Sve013	37	5	2010	29/07/2010
0	Sve013	38	4	2010	29/07/2010
0	Sve013	39	3	2010	29/07/2010
0	Sve013	40	4	2010	29/07/2010
0	Sve013	41	4	2010	29/07/2010
0	Sve013	42	5	2010	29/07/2010
0	Sve013	43	5	2010	29/07/2010
0	Sve013	44	5	2010	29/07/2010
0	Sve013	45	4	2010	29/07/2010
0	Sve013	46	4	2010	29/07/2010
0	Sve013	47	2	2010	29/07/2010
0	Sve013	48	2	2010	29/07/2010
0	Sve013	49	3	2010	29/07/2010
0	Sve013	50	2	2010	29/07/2010
0	Sve013	51	4	2010	29/07/2010
0	Sve013	52	1	2010	29/07/2010
0	Sve013	53	3	2010	29/07/2010
0	Sve013	54	3	2010	29/07/2010
0	Sve013	55	4	2010	29/07/2010
0	Sve013	56	4	2010	29/07/2010
0	Sve013	57	4	2010	29/07/2010
0	Sve013	58	5	2010	29/07/2010
0	Sve013	59	5	2010	29/07/2010
0	Sve013	60	4	2010	29/07/2010
0	Sve013	61	4	2010	29/07/2010
0	Sve013	62	4	2010	29/07/2010
0	Sve013	63	4	2010	29/07/2010
0	Sve013	64	4	2010	29/07/2010
0	Sve013	65	5	2010	29/07/2010
0	Sve013	66	4	2010	29/07/2010
0	Sve013	67	5	2010	29/07/2010
0	Sve013	68	4	2010	29/07/2010
0	Sve013	69	5	2010	29/07/2010
0	Sve013	70	5	2010	29/07/2010
0	Sve013	71	4	2010	29/07/2010
0	Sve013	72	5	2010	29/07/2010
0	Sve013	73	4	2010	29/07/2010
0	Sve013	74	4	2010	29/07/2010
0	Sve013	75	3	2010	29/07/2010
0	Sve013	76	5	2010	29/07/2010
0	Sve013	77	4	2010	29/07/2010
0	Sve013	78	4	2010	29/07/2010
0	Sve013	79	4	2010	29/07/2010
0	Sve013	80	3	2010	29/07/2010
0	Sve013	81	3	2010	29/07/2010
0	Sve013	82	3	2010	29/07/2010
0	Sve013	83	4	2010	29/07/2010
0	Sve013	84	1	2010	29/07/2010
0	Sve013	85	5	2010	29/07/2010
0	Sve013	86	5	2010	29/07/2010
0	Sve013	87	4	2010	29/07/2010
0	Sve013	88	4	2010	29/07/2010
0	Sve013	89	5	2010	29/07/2010
0	Sve013	90	4	2010	29/07/2010
0	Sve013	91	2	2010	29/07/2010
0	Sve013	92	4	2010	29/07/2010
0	Sve013	93	5	2010	29/07/2010
0	Sve013	94	2	2010	29/07/2010
0	Sve013	95	3	2010	29/07/2010
0	Sve013	96	3	2010	29/07/2010
0	Sve013	97	4	2010	29/07/2010
0	Sve013	98	4	2010	29/07/2010
0	Sve013	99	5	2010	29/07/2010
0	Sve013	100	2	2010	29/07/2010
0	Tra001	1	3	2010	03/08/2010
0	Tra001	2	5	2010	03/08/2010
0	Tra001	3	2	2010	03/08/2010
0	Tra001	4	3	2010	03/08/2010
0	Tra001	5	2	2010	03/08/2010
0	Tra001	6	2	2010	03/08/2010
0	Tra001	7	2	2010	03/08/2010
0	Tra001	8	2	2010	03/08/2010
0	Tra001	9	2	2010	03/08/2010
0	Tra001	10	4	2010	03/08/2010
0	Tra001	11	1	2010	03/08/2010
0	Tra001	12	3	2010	03/08/2010
0	Tra001	13	1	2010	03/08/2010
0	Tra001	14	5	2010	03/08/2010
0	Tra001	15	5	2010	03/08/2010
0	Tra001	16	4	2010	03/08/2010
0	Tra001	17	5	2010	03/08/2010
0	Tra001	18	4	2010	03/08/2010
0	Tra001	19	2	2010	03/08/2010
0	Tra001	20	2	2010	03/08/2010
0	Tra001	21	1	2010	03/08/2010
0	Tra001	22	1	2010	03/08/2010
0	Tra001	23	3	2010	03/08/2010
0	Tra001	24	3	2010	03/08/2010
0	Tra001	25	2	2010	03/08/2010
0	Tra001	26	3	2010	03/08/2010
0	Tra001	27	4	2010	03/08/2010
0	Tra001	28	2	2010	03/08/2010
0	Tra001	29	1	2010	03/08/2010
0	Tra001	30	5	2010	03/08/2010
0	Tra001	31	4	2010	03/08/2010
0	Tra001	32	2	2010	03/08/2010
0	Tra001	33	2	2010	03/08/2010
0	Tra001	34	4	2010	03/08/2010
0	Tra001	35	4	2010	03/08/2010
0	Tra001	36	2	2010	03/08/2010
0	Tra001	37	4	2010	03/08/2010
0	Tra001	38	1	2010	03/08/2010
0	Tra001	39	4	2010	03/08/2010
0	Tra001	40	2	2010	03/08/2010
0	Tra001	41	1	2010	03/08/2010
0	Tra001	42	4	2010	03/08/2010
0	Tra001	43	3	2010	03/08/2010
0	Tra001	44	3	2010	03/08/2010
0	Tra001	45	3	2010	03/08/2010
0	Tra001	46	4	2010	03/08/2010
0	Tra001	47	1	2010	03/08/2010
0	Tra001	48	4	2010	03/08/2010
0	Tra001	49	1	2010	03/08/2010
0	Tra001	50	1	2010	03/08/2010
0	Tra001	51	2	2010	03/08/2010
0	Tra001	52	1	2010	03/08/2010
0	Tra001	53	2	2010	03/08/2010
0	Tra001	54	4	2010	03/08/2010
0	Tra001	55	4	2010	03/08/2010
0	Tra001	56	4	2010	03/08/2010
0	Tra001	57	5	2010	03/08/2010
0	Tra001	58	2	2010	03/08/2010
0	Tra001	59	1	2010	03/08/2010
0	Tra001	60	2	2010	03/08/2010
0	Tra001	61	3	2010	03/08/2010
0	Tra001	62	3	2010	03/08/2010
0	Tra001	63	4	2010	03/08/2010
0	Tra001	64	1	2010	03/08/2010
0	Tra001	65	4	2010	03/08/2010
0	Tra001	66	2	2010	03/08/2010
0	Tra001	67	3	2010	03/08/2010
0	Tra001	68	1	2010	03/08/2010
0	Tra001	69	3	2010	03/08/2010
0	Tra001	70	5	2010	03/08/2010
0	Tra001	71	2	2010	03/08/2010
0	Tra001	72	1	2010	03/08/2010
0	Tra001	73	5	2010	03/08/2010
0	Tra001	74	5	2010	03/08/2010
0	Tra001	75	3	2010	03/08/2010
0	Tra001	76	1	2010	03/08/2010
0	Tra001	77	2	2010	03/08/2010
0	Tra001	78	3	2010	03/08/2010
0	Tra001	79	1	2010	03/08/2010
0	Tra001	80	2	2010	03/08/2010
0	Tra001	81	2	2010	03/08/2010
0	Tra001	82	2	2010	03/08/2010
0	Tra001	83	2	2010	03/08/2010
0	Tra001	84	2	2010	03/08/2010
0	Tra001	85	2	2010	03/08/2010
0	Tra001	86	2	2010	03/08/2010
0	Tra001	87	4	2010	03/08/2010
0	Tra001	88	2	2010	03/08/2010
0	Tra001	89	2	2010	03/08/2010
0	Tra001	90	3	2010	03/08/2010
0	Tra001	91	5	2010	03/08/2010
0	Tra001	92	4	2010	03/08/2010
0	Tra001	93	1	2010	03/08/2010
0	Tra001	94	4	2010	03/08/2010
0	Tra001	95	3	2010	03/08/2010
0	Tra001	96	3	2010	03/08/2010
0	Tra001	97	3	2010	03/08/2010
0	Tra001	98	2	2010	03/08/2010
0	Tra001	99	5	2010	03/08/2010
0	Tra001	100	5	2010	03/08/2010
0	Tra002	1	4	2010	03/08/2010
0	Tra002	2	2	2010	03/08/2010
0	Tra002	3	1	2010	03/08/2010
0	Tra002	4	2	2010	03/08/2010
0	Tra002	5	2	2010	03/08/2010
0	Tra002	6	2	2010	03/08/2010
0	Tra002	7	1	2010	03/08/2010
0	Tra002	8	3	2010	03/08/2010
0	Tra002	9	3	2010	03/08/2010
0	Tra002	10	3	2010	03/08/2010
0	Tra002	11	2	2010	03/08/2010
0	Tra002	12	1	2010	03/08/2010
0	Tra002	13	5	2010	03/08/2010
0	Tra002	14	2	2010	03/08/2010
0	Tra002	15	4	2010	03/08/2010
0	Tra002	16	4	2010	03/08/2010
0	Tra002	17	5	2010	03/08/2010
0	Tra002	18	5	2010	03/08/2010
0	Tra002	19	3	2010	03/08/2010
0	Tra002	20	3	2010	03/08/2010
0	Tra002	21	5	2010	03/08/2010
0	Tra002	22	4	2010	03/08/2010
0	Tra002	23	2	2010	03/08/2010
0	Tra002	24	3	2010	03/08/2010
0	Tra002	25	3	2010	03/08/2010
0	Tra002	26	4	2010	03/08/2010
0	Tra002	27	3	2010	03/08/2010
0	Tra002	28	4	2010	03/08/2010
0	Tra002	29	1	2010	03/08/2010
0	Tra002	30	3	2010	03/08/2010
0	Tra002	31	4	2010	03/08/2010
0	Tra002	32	5	2010	03/08/2010
0	Tra002	33	5	2010	03/08/2010
0	Tra002	34	4	2010	03/08/2010
0	Tra002	35	5	2010	03/08/2010
0	Tra002	36	5	2010	03/08/2010
0	Tra002	37	1	2010	03/08/2010
0	Tra002	38	3	2010	03/08/2010
0	Tra002	39	3	2010	03/08/2010
0	Tra002	40	5	2010	03/08/2010
0	Tra002	41	1	2010	03/08/2010
0	Tra002	42	2	2010	03/08/2010
0	Tra002	43	5	2010	03/08/2010
0	Tra002	44	1	2010	03/08/2010
0	Tra002	45	5	2010	03/08/2010
0	Tra002	46	5	2010	03/08/2010
0	Tra002	47	5	2010	03/08/2010
0	Tra002	48	5	2010	03/08/2010
0	Tra002	49	5	2010	03/08/2010
0	Tra002	50	5	2010	03/08/2010
0	Tra002	51	4	2010	03/08/2010
0	Tra002	52	5	2010	03/08/2010
0	Tra002	53	5	2010	03/08/2010
0	Tra002	54	4	2010	03/08/2010
0	Tra002	55	3	2010	03/08/2010
0	Tra002	56	5	2010	03/08/2010
0	Tra002	57	4	2010	03/08/2010
0	Tra002	58	2	2010	03/08/2010
0	Tra002	59	4	2010	03/08/2010
0	Tra002	60	5	2010	03/08/2010
0	Tra002	61	5	2010	03/08/2010
0	Tra002	62	5	2010	03/08/2010
0	Tra002	63	5	2010	03/08/2010
0	Tra002	64	4	2010	03/08/2010
0	Tra002	65	5	2010	03/08/2010
0	Tra002	66	4	2010	03/08/2010
0	Tra002	67	3	2010	03/08/2010
0	Tra002	68	5	2010	03/08/2010
0	Tra002	69	4	2010	03/08/2010
0	Tra002	70	4	2010	03/08/2010
0	Tra002	71	5	2010	03/08/2010
0	Tra002	72	5	2010	03/08/2010
0	Tra002	73	5	2010	03/08/2010
0	Tra002	74	5	2010	03/08/2010
0	Tra002	75	5	2010	03/08/2010
0	Tra002	76	5	2010	03/08/2010
0	Tra002	77	5	2010	03/08/2010
0	Tra002	78	5	2010	03/08/2010
0	Tra002	79	5	2010	03/08/2010
0	Tra002	80	3	2010	03/08/2010
0	Tra002	81	5	2010	03/08/2010
0	Tra002	82	5	2010	03/08/2010
0	Tra002	83	5	2010	03/08/2010
0	Tra002	84	5	2010	03/08/2010
0	Tra002	85	5	2010	03/08/2010
0	Tra002	86	4	2010	03/08/2010
0	Tra002	87	5	2010	03/08/2010
0	Tra002	88	5	2010	03/08/2010
0	Tra002	89	4	2010	03/08/2010
0	Tra002	90	5	2010	03/08/2010
0	Tra002	91	5	2010	03/08/2010
0	Tra002	92	4	2010	03/08/2010
0	Tra002	93	4	2010	03/08/2010
0	Tra002	94	5	2010	03/08/2010
0	Tra002	95	5	2010	03/08/2010
0	Tra002	96	5	2010	03/08/2010
0	Tra002	97	3	2010	03/08/2010
0	Tra002	98	1	2010	03/08/2010
0	Tra002	99	2	2010	03/08/2010
0	Tra002	100	4	2010	03/08/2010
1	Vår004	1	1	2010	28/07/2010
1	Vår004	2	4	2010	28/07/2010
1	Vår004	3	2	2010	28/07/2010
1	Vår004	4	5	2010	28/07/2010
1	Vår004	5	1	2010	28/07/2010
1	Vår004	6	4	2010	28/07/2010
1	Vår004	7	4	2010	28/07/2010
1	Vår004	8	5	2010	28/07/2010
1	Vår004	9	2	2010	28/07/2010
1	Vår004	10	5	2010	28/07/2010
1	Vår004	11	5	2010	28/07/2010
1	Vår004	12	5	2010	28/07/2010
1	Vår004	13	3	2010	28/07/2010
1	Vår004	14	4	2010	28/07/2010
1	Vår004	15	3	2010	28/07/2010
1	Vår004	16	1	2010	28/07/2010
1	Vår004	17	3	2010	28/07/2010
1	Vår004	18	5	2010	28/07/2010
1	Vår004	19	2	2010	28/07/2010
1	Vår004	20	1	2010	28/07/2010
1	Vår004	21	4	2010	28/07/2010
1	Vår004	22	5	2010	28/07/2010
1	Vår004	23	3	2010	28/07/2010
1	Vår004	24	4	2010	28/07/2010
1	Vår004	25	2	2010	28/07/2010
1	Vår004	26	4	2010	28/07/2010
1	Vår004	27	2	2010	28/07/2010
1	Vår004	28	4	2010	28/07/2010
1	Vår004	29	1	2010	28/07/2010
1	Vår004	30	2	2010	28/07/2010
1	Vår004	31	2	2010	28/07/2010
1	Vår004	32	1	2010	28/07/2010
1	Vår004	33	2	2010	28/07/2010
1	Vår004	34	2	2010	28/07/2010
1	Vår004	35	2	2010	28/07/2010
1	Vår004	36	3	2010	28/07/2010
1	Vår004	37	4	2010	28/07/2010
1	Vår004	38	4	2010	28/07/2010
1	Vår004	39	3	2010	28/07/2010
1	Vår004	40	4	2010	28/07/2010
1	Vår004	41	3	2010	28/07/2010
1	Vår004	42	4	2010	28/07/2010
1	Vår004	43	3	2010	28/07/2010
1	Vår004	44	4	2010	28/07/2010
1	Vår004	45	2	2010	28/07/2010
1	Vår004	46	3	2010	28/07/2010
1	Vår004	47	4	2010	28/07/2010
1	Vår004	48	3	2010	28/07/2010
1	Vår004	49	4	2010	28/07/2010
1	Vår004	50	1	2010	28/07/2010
1	Vår004	51	2	2010	28/07/2010
1	Vår004	52	2	2010	28/07/2010
1	Vår004	53	3	2010	28/07/2010
1	Vår004	54	1	2010	28/07/2010
1	Vår004	55	3	2010	28/07/2010
1	Vår004	56	3	2010	28/07/2010
1	Vår004	57	4	2010	28/07/2010
1	Vår004	58	4	2010	28/07/2010
1	Vår004	59	4	2010	28/07/2010
1	Vår004	60	3	2010	28/07/2010
1	Vår004	61	4	2010	28/07/2010
1	Vår004	62	4	2010	28/07/2010
1	Vår004	63	5	2010	28/07/2010
1	Vår004	64	3	2010	28/07/2010
1	Vår004	65	5	2010	28/07/2010
1	Vår004	66	2	2010	28/07/2010
1	Vår004	67	3	2010	28/07/2010
1	Vår004	68	5	2010	28/07/2010
1	Vår004	69	4	2010	28/07/2010
1	Vår004	70	3	2010	28/07/2010
1	Vår004	71	1	2010	28/07/2010
1	Vår004	72	3	2010	28/07/2010
1	Vår004	73	2	2010	28/07/2010
1	Vår004	74	2	2010	28/07/2010
1	Vår004	75	4	2010	28/07/2010
1	Vår004	76	3	2010	28/07/2010
1	Vår004	77	5	2010	28/07/2010
1	Vår004	78	5	2010	28/07/2010
1	Vår004	79	5	2010	28/07/2010
1	Vår004	80	5	2010	28/07/2010
1	Vår004	81	4	2010	28/07/2010
1	Vår004	82	5	2010	28/07/2010
1	Vår004	83	5	2010	28/07/2010
1	Vår004	84	3	2010	28/07/2010
1	Vår004	85	3	2010	28/07/2010
1	Vår004	86	3	2010	28/07/2010
1	Vår004	87	4	2010	28/07/2010
1	Vår004	88	2	2010	28/07/2010
1	Vår004	89	4	2010	28/07/2010
1	Vår004	90	4	2010	28/07/2010
1	Vår004	91	3	2010	28/07/2010
1	Vår004	92	4	2010	28/07/2010
1	Vår004	93	5	2010	28/07/2010
1	Vår004	94	2	2010	28/07/2010
1	Vår004	95	5	2010	28/07/2010
1	Vår004	96	3	2010	28/07/2010
1	Vår004	97	5	2010	28/07/2010
1	Vår004	98	3	2010	28/07/2010
1	Vår004	99	3	2010	28/07/2010
1	Vår004	100	5	2010	28/07/2010
1	Vår009	1	5	2010	28/07/2010
1	Vår009	2	4	2010	28/07/2010
1	Vår009	3	5	2010	28/07/2010
1	Vår009	4	5	2010	28/07/2010
1	Vår009	5	5	2010	28/07/2010
1	Vår009	6	3	2010	28/07/2010
1	Vår009	7	5	2010	28/07/2010
1	Vår009	8	4	2010	28/07/2010
1	Vår009	9	3	2010	28/07/2010
1	Vår009	10	3	2010	28/07/2010
1	Vår009	11	2	2010	28/07/2010
1	Vår009	12	3	2010	28/07/2010
1	Vår009	13	4	2010	28/07/2010
1	Vår009	14	3	2010	28/07/2010
1	Vår009	15	3	2010	28/07/2010
1	Vår009	16	5	2010	28/07/2010
1	Vår009	17	4	2010	28/07/2010
1	Vår009	18	3	2010	28/07/2010
1	Vår009	19	2	2010	28/07/2010
1	Vår009	20	3	2010	28/07/2010
1	Vår009	21	4	2010	28/07/2010
1	Vår009	22	3	2010	28/07/2010
1	Vår009	23	5	2010	28/07/2010
1	Vår009	24	4	2010	28/07/2010
1	Vår009	25	3	2010	28/07/2010
1	Vår009	26	4	2010	28/07/2010
1	Vår009	27	4	2010	28/07/2010
1	Vår009	28	3	2010	28/07/2010
1	Vår009	29	4	2010	28/07/2010
1	Vår009	30	4	2010	28/07/2010
1	Vår009	31	4	2010	28/07/2010
1	Vår009	32	3	2010	28/07/2010
1	Vår009	33	5	2010	28/07/2010
1	Vår009	34	3	2010	28/07/2010
1	Vår009	35	5	2010	28/07/2010
1	Vår009	36	2	2010	28/07/2010
1	Vår009	37	2	2010	28/07/2010
1	Vår009	38	5	2010	28/07/2010
1	Vår009	39	4	2010	28/07/2010
1	Vår009	40	5	2010	28/07/2010
1	Vår009	41	5	2010	28/07/2010
1	Vår009	42	4	2010	28/07/2010
1	Vår009	43	4	2010	28/07/2010
1	Vår009	44	3	2010	28/07/2010
1	Vår009	45	4	2010	28/07/2010
1	Vår009	46	2	2010	28/07/2010
1	Vår009	47	3	2010	28/07/2010
1	Vår009	48	5	2010	28/07/2010
1	Vår009	49	5	2010	28/07/2010
1	Vår009	50	5	2010	28/07/2010
1	Vår009	51	5	2010	28/07/2010
1	Vår009	52	4	2010	28/07/2010
1	Vår009	53	4	2010	28/07/2010
1	Vår009	54	4	2010	28/07/2010
1	Vår009	55	4	2010	28/07/2010
1	Vår009	56	3	2010	28/07/2010
1	Vår009	57	5	2010	28/07/2010
1	Vår009	58	3	2010	28/07/2010
1	Vår009	59	1	2010	28/07/2010
1	Vår009	60	2	2010	28/07/2010
1	Vår009	61	4	2010	28/07/2010
1	Vår009	62	3	2010	28/07/2010
1	Vår009	63	4	2010	28/07/2010
1	Vår009	64	4	2010	28/07/2010
1	Vår009	65	4	2010	28/07/2010
1	Vår009	66	4	2010	28/07/2010
1	Vår009	67	3	2010	28/07/2010
1	Vår009	68	4	2010	28/07/2010
1	Vår009	69	3	2010	28/07/2010
1	Vår009	70	1	2010	28/07/2010
1	Vår009	71	3	2010	28/07/2010
1	Vår009	72	4	2010	28/07/2010
1	Vår009	73	5	2010	28/07/2010
1	Vår009	74	3	2010	28/07/2010
1	Vår009	75	3	2010	28/07/2010
1	Vår009	76	4	2010	28/07/2010
1	Vår009	77	3	2010	28/07/2010
1	Vår009	78	1	2010	28/07/2010
1	Vår009	79	3	2010	28/07/2010
1	Vår009	80	5	2010	28/07/2010
1	Vår009	81	4	2010	28/07/2010
1	Vår009	82	5	2010	28/07/2010
1	Vår009	83	5	2010	28/07/2010
1	Vår009	84	3	2010	28/07/2010
1	Vår009	85	2	2010	28/07/2010
1	Vår009	86	5	2010	28/07/2010
1	Vår009	87	2	2010	28/07/2010
1	Vår009	88	5	2010	28/07/2010
1	Vår009	89	5	2010	28/07/2010
1	Vår009	90	3	2010	28/07/2010
1	Vår009	91	4	2010	28/07/2010
1	Vår009	92	5	2010	28/07/2010
1	Vår009	93	4	2010	28/07/2010
1	Vår009	94	4	2010	28/07/2010
1	Vår009	95	5	2010	28/07/2010
1	Vår009	96	3	2010	28/07/2010
1	Vår009	97	5	2010	28/07/2010
1	Vår009	98	5	2010	28/07/2010
1	Vår009	99	4	2010	28/07/2010
1	Vår009	100	3	2010	28/07/2010
1	Ale001	1	4	2011	23/07/2011
1	Ale001	2	5	2011	23/07/2011
