"Estimate"	"Std..Error"	"t.value"	"Pr...t.."	"sig"
"Göt009b.n_fl"	0.668165503085134	0.115863734641548	5.76682173375703	2.87050091438914e-07	"*"
"Göt009b.n_shoots"	0.0853511745919535	0.136869592291902	0.623594862545691	0.535218633647064	""
"Göt009b.h_shoot"	-0.15132089239678	0.127051311357929	-1.19102188540565	0.238258901207944	""
"Göt016.(Intercept)"	0.862657394158048	0.234543779715542	3.67802290559268	0.000691595622603295	"*"
"Göt016.most_adv"	0.168912350629291	0.268487360125464	0.629125894605833	0.53284341156688	""
"Göt016.n_fl"	0.117308747658157	0.282858236214673	0.414726292675905	0.680558212841084	""
"Göt016.n_shoots"	0.19923868133786	0.209685125232434	0.950180329277079	0.347726733474243	""
"Göt016.h_shoot"	0.260459213087142	0.253603264077228	1.02703415129478	0.310575268927987	""
"Her003.(Intercept)"	0.903579516511606	0.144085374722948	6.27113972010716	7.16500925834761e-08	"*"
"Her003.most_adv"	-0.122589224629387	0.212331384867764	-0.577348585117235	0.56619548278767	""
"Her003.n_fl"	0.354507246916361	0.225542442922058	1.57179838226222	0.122062808378028	""
"Her003.n_shoots"	0.0776521303386177	0.145340657710913	0.534276723124993	0.59542706763614	""
"Her003.h_shoot"	0.151331628801374	0.209137231120779	0.723599657461172	0.47255424863557	""
"Her004.(Intercept)"	1.07789367399661	0.144658197889255	7.45131413030468	2.50614878729229e-09	"*"
"Her004.most_adv"	-0.462590839707154	0.169334008276827	-2.73182477881768	0.00903115523548339	"*"
"Her004.n_fl"	0.309727542459337	0.199908655129728	1.54934533604032	0.128462285429669	""
"Her004.n_shoots"	0.0840942561598468	0.14702594384291	0.571968823745131	0.570253909358845	""
"Her004.h_shoot"	0.178945411084104	0.216524288055268	0.826444980797848	0.413010952512979	""
"Her005.(Intercept)"	1.00347522519614	0.127995615844377	7.83991872359293	6.79931736522626e-11	"*"
"Her005.most_adv"	-0.229614371191118	0.163062999431507	-1.40813288110505	0.164007477189965	""
"Her005.n_fl"	0.128334705406904	0.161252911377977	0.795859772764583	0.429102172493379	""
"Her005.n_shoots"	0.196073529192945	0.165156600189137	1.1871976594844	0.239606860847869	""
"Her005.h_shoot"	0.287632860466148	0.157903824785676	1.82156993889511	0.0732683954152581	""
"Ler010.(Intercept)"	0.824490692962354	0.210480959961564	3.91717470840552	0.000410321421798695	"*"
"Ler010.most_adv"	0.00276418214866282	0.189156931842668	0.0146131686623144	0.9884262082093	""
"Ler010.n_fl"	0.717570464675642	0.249661751584275	2.8741705933014	0.0069375945647736	"*"
"Ler010.n_shoots"	-0.482061326996973	0.287623729174356	-1.67601375721247	0.102909095381618	""
"Ler010.h_shoot"	-0.420346603845173	0.247507592200938	-1.69831801969095	0.0985830423458764	""
"Mar001.(Intercept)"	0.496868393942054	0.161314211422196	3.08012784218767	0.00440149034296	"*"
"Mar001.most_adv"	0.334416311874213	0.138442597744567	2.4155593532796	0.0220102584035966	"*"
"Mar001.n_fl"	0.324509225604407	0.134485950432822	2.41296004943285	0.0221414743741858	"*"
"Mar001.n_shoots"	0.29920391956338	0.117692017023377	2.54226180441746	0.0164141475578044	"*"
"Mar001.h_shoot"	0.04873882186585	0.193628856086677	0.251712595172448	0.802979599688312	""
"Par003.(Intercept)"	0.962203520736545	0.195597369128021	4.91930706954841	4.15800917225781e-05	"*"
"Par003.most_adv"	-0.00759339164317452	0.285347536091773	-0.0266110292984354	0.978973178491609	""
"Par003.n_fl"	-0.229124850618602	0.226081461801469	-1.0134614700068	0.320178756295515	""
"Par003.n_shoots"	0.00700011716708142	0.307572697332935	0.0227592280712227	0.982016104287265	""
"Par003.h_shoot"	0.069861993369788	0.194040342723894	0.360038497093344	0.721726587540361	""
"Sve001.(Intercept)"	0.811708349936074	0.0626438068143479	12.9575195253006	2.37653390750921e-18	"*"
"Sve001.most_adv"	-0.137257056052742	0.0831235017926904	-1.65124246563938	0.10438826650459	""
"Sve001.n_fl"	0.516110937836921	0.0663913810769269	7.77376414626637	2.04029491985237e-10	"*"
"Sve001.n_shoots"	0.108861356744658	0.0523452783034203	2.07967863144487	0.0422292931733629	"*"
"Sve001.h_shoot"	0.212298241549194	0.0779757216356602	2.72261977312826	0.00865988433780796	"*"
"Sve005.(Intercept)"	1.07301624277543	0.0665719446667239	16.1181447852728	4.45999251878655e-20	"*"
"Sve005.most_adv"	0.21867013844179	0.074125577954676	2.94999572988821	0.00507521505351012	"*"
"Sve005.n_fl"	0.65675927557039	0.0817851383984077	8.03030096215104	3.64949702000577e-10	"*"
"Sve005.n_shoots"	0.0205413384518623	0.0733319727916897	0.280114357624238	0.780702531400244	""
"Sve005.h_shoot"	-0.176334013174461	0.0803488714622777	-2.19460472767494	0.0335148230504292	"*"
"Sve011.(Intercept)"	0.930488418052968	0.0431956668315841	21.5412444419681	2.67965630422224e-31	"*"
"Sve011.most_adv"	0.0874609685321294	0.0611828395795935	1.42950162387201	0.15764895488581	""
"Sve011.n_fl"	0.539114181070225	0.0523406482129847	10.3001051663797	2.71271561464697e-15	"*"
"Sve011.n_shoots"	0.00804609985887278	0.0388353520087641	0.207184934413804	0.836513140588415	""
"Sve011.h_shoot"	0.0865848985941524	0.0529707341674778	1.63457992332892	0.106971537479059	""
"Sve013.(Intercept)"	1.19450666402255	0.327552962792513	3.64675884424592	0.00171575242776391	"*"
"Sve013.most_adv"	-0.153355665812604	0.366554413619321	-0.41837080693801	0.680366911896629	""
"Sve013.n_fl"	-0.218103945632507	0.212469134906852	-1.02652060840802	0.317538474461976	""
"Sve013.n_shoots"	0.241799414074882	0.248930748091161	0.971352136805266	0.343577359318872	""
"Sve013.h_shoot"	0.354503039137485	0.238329360363474	1.48745013454002	0.15330433656663	""
"Tra001.(Intercept)"	0.641472797180982	0.146392269359102	4.38187617412667	0.000140663414021432	"*"
"Tra001.most_adv"	0.0296868935235098	0.145404766581673	0.204167265086422	0.839648864230772	""
"Tra001.n_fl"	0.682336381053544	0.151774190244272	4.49573395816089	0.000102738925613595	"*"
"Tra001.n_shoots"	0.248632600190568	0.141205257971233	1.76078854118322	0.0888175946919135	""
"Tra001.h_shoot"	0.0278911490524341	0.157551288862544	0.177029012290517	0.860716227914029	""
"Tra002.(Intercept)"	0.896899614558354	0.0649831040760452	13.8020432743375	6.52712745884406e-22	"*"
"Tra002.most_adv"	0.121394729626563	0.092240260737524	1.31607097221895	0.192324955472214	""
"Tra002.n_fl"	0.665105519927841	0.0772240004820586	8.61267890521115	1.1008675593088e-12	"*"
"Tra002.n_shoots"	-0.0118250887111887	0.0657081295542301	-0.179963861266653	0.857686482034007	""
"Tra002.h_shoot"	-0.0765049979005001	0.0838063779044909	-0.912877991072329	0.364353401987749	""
"Vår004.(Intercept)"	0.912282119153018	0.110832470184185	8.23118096742734	4.18572098565805e-11	"*"
"Vår004.most_adv"	0.212298920775417	0.129560980684704	1.63860229872805	0.107110379881051	""
"Vår004.n_fl"	0.200673363270672	0.131405582965506	1.52712966026222	0.132565362429714	""
"Vår004.n_shoots"	-0.113265445027394	0.0998195374879604	-1.1347021623002	0.261511971570186	""
"Vår004.h_shoot"	0.294115283898155	0.121904235249983	2.41267486150114	0.0192615073337211	"*"
"Vår009.(Intercept)"	0.797121674341031	0.0563680941824701	14.1413628738388	1.05179522239806e-27	"*"
"Vår009.most_adv"	0.0296739888017342	0.0547685316146225	0.541807273755932	0.588915758198519	""
"Vår009.n_fl"	0.747409064963751	0.0877435095206191	8.51811226889797	4.36861146479302e-14	"*"
"Vår009.n_shoots"	-0.158403727356255	0.0498404497349182	-3.17821625203508	0.00186777753072695	"*"
"Vår009.h_shoot"	-0.0184092935770928	0.0712249949487653	-0.258466758619432	0.796471801562416	""
