"Estimate"	"Std..Error"	"t.value"	"Pr...t.."	"sig"
"Her004.(Intercept)"	40.5249747549645	13.011380247237	3.11457923640116	0.00242866409859169	"*"
"Her004.phen_index"	3.45196867015923	0.773444207571659	4.46311270595353	2.19985665058423e-05	"*"
"Her004.n_fl"	0.0884084502874696	0.0341155471694782	2.59144166289571	0.0110481184122786	"*"
"Her004.h_shoot"	0.520016662501066	0.218493031128435	2.38001486736384	0.0192881750050794	"*"
"Her005.(Intercept)"	26.2175418713169	14.0447331191605	1.86671698556875	0.0649931527172852	""
"Her005.phen_index"	3.70347284827621	0.640841803164818	5.77907500725841	9.29798366456361e-08	"*"
"Her005.n_fl"	-0.057492222467921	0.0364580468428143	-1.57694192219879	0.118098621361797	""
"Her005.h_shoot"	0.229097076360122	0.235731514543535	0.971855955720393	0.333564579213617	""
"Ler010.(Intercept)"	72.1030026329487	39.5913017559418	1.82118292238592	0.0717266105083307	""
"Ler010.phen_index"	2.40338486977406	0.507778502074197	4.7331363182108	7.70052137885754e-06	"*"
"Ler010.n_fl"	-0.325196022453523	0.306132243039347	-1.06227302039441	0.290804707510905	""
"Ler010.h_shoot"	0.480343925701929	0.310326047958769	1.54786853653274	0.124978943879265	""
"Par003.(Intercept)"	56.3483570123639	17.2341938499645	3.26956732081089	0.001496042596728	"*"
"Par003.phen_index"	1.40778604360733	0.596339203059227	2.36071356098236	0.0202617588332079	"*"
"Par003.n_fl"	0.0342599774603296	0.018467935195385	1.85510600388564	0.0666498954303295	""
"Par003.h_shoot"	0.815521693177144	0.274369079388986	2.97235277019295	0.00373552573750898	"*"
"Sve013.(Intercept)"	65.3767858624026	51.9839215196249	1.2576347445762	0.211574574402281	""
"Sve013.phen_index"	1.29719662930434	0.672226851451493	1.92970070520598	0.0565962590103505	""
"Sve013.n_fl"	0.146972566090578	0.0366481652481252	4.01036627878925	0.00011995649080437	"*"
"Sve013.h_shoot"	0.330228414765277	0.282245516760388	1.17000411044837	0.244895805275649	""
"Tra001.(Intercept)"	46.931142256649	65.7194786880878	0.714113124350691	0.476908155131786	""
"Tra001.phen_index"	1.9766844963215	0.765458370736212	2.58235401413187	0.0113398313013995	"*"
"Tra001.n_fl"	0.0585051395309069	0.0281058005671573	2.08160373838532	0.0400680139571921	"*"
"Tra001.h_shoot"	0.142643449231628	0.236982939398912	0.601914423010499	0.548664954645849	""
"Tra002.(Intercept)"	80.0070190942352	57.3056189013761	1.39614614811034	0.165890660028648	""
"Tra002.phen_index"	2.24521205815108	0.375759078152314	5.9751372320564	3.89457088821491e-08	"*"
"Tra002.n_fl"	-0.0108032532361159	0.0787240311806746	-0.137229421233804	0.891136857449491	""
"Tra002.h_shoot"	0.207843715827828	0.168066184367925	1.23667778030126	0.219223640200611	""
"Vår004.(Intercept)"	28.8869451915159	10.846785826347	2.663180194943	0.00907796443434391	"*"
"Vår004.phen_index"	2.53852413829352	0.478143668970226	5.30912422987995	7.09743454852958e-07	"*"
"Vår004.n_fl"	-0.0167420832607189	0.0537672538936781	-0.311380664778332	0.756186430850803	""
"Vår004.h_shoot"	0.392891862004307	0.245811557818192	1.5983457632814	0.113252396811737	""
"Vår009.(Intercept)"	12.4956103832469	96.6053895873053	0.129346928123035	0.897353758943222	""
"Vår009.phen_index"	3.06976522293874	0.475331500482641	6.45815650724129	4.34894254304147e-09	"*"
"Vår009.n_fl"	0.0762397633255938	0.0452891523060896	1.68340009568566	0.0955470082256319	""
"Vår009.h_shoot"	0.00999883602345024	0.19955658497992	0.050105267257687	0.960142605016665	""
